ref_number,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,other_names,property_id,district_name,address,latitude,longitude,aos_agriculture,aos_archeology,aos_architecture,aos_community_planning_and_development,aos_conservation,aos_landscape_architecture,aos_social_history,aos_european,aos_archeology_prehistoric,aos_ethnic_heritage_native_american,aos_exploration_settlement,aos_entertainment_recreation,aos_transportation,aos_historic_non_aboriginal,aos_art,aos_black,aos_commerce,aos_military,aos_education,aos_politics_government,aos_industry,aos_engineering,aos_religion,aos_historic_aboriginal,aos_prehistoric,aos_economics,aos_ethnic_heritage_black,aos_other,aos_ethnic_heritage_european,aos_ethnic_heritage_other_ethnic,aos_ethnic_heritage,aos_literature,aos_maritime_history,aos_native_american,aos_science,aos_invention,aos_law,aos_communications,aos_archeology_historic_non_aboriginal,aos_performing_arts,aos_hispanic,aos_archeology_historic_aboriginal,aos_health_medicine,aos_asian,aos_other_ethnic,aos_ethnic_heritage_hispanic,aos_philosophy,aos_ethnic_heritage_asian,aos_pacific_islander,aos_na
71000710,Eckley Historic District,Pennsylvania,Luzerne,Eckley,Both sides of Main St. through town of Eckley,Listed,Single,FALSE,73.2,Industry; Architecture,District,https://catalog.archives.gov/id/71995612,FALSE,TRUE,FALSE,FALSE,1971-10-26,"Town of Eckley;Pennsylvania Anthracite Museum,Eckley Village",71000710,Eckley,"Eckley Historic District, Eckley, Pennsylvania",40.993388494745,-75.862604012285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85002328,River Street Historic District,Pennsylvania,Luzerne,Wilkes-Barre,"Franklin, River, W. River, W. Jackson, W. Union, W. Market, W. Northampton, W. South and W. Ross Sts. & Barnum Pl.",Listed,Single,FALSE,191,Commerce; Architecture,District,https://catalog.archives.gov/id/71998732,FALSE,FALSE,TRUE,FALSE,1985-09-10,NA,85002328,River Street,"River Street Historic District, Wilkes-Barre, Pennsylvania",41.241611005385,-75.89108499507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98001373,Stoddartsville Historic District,Pennsylvania,Luzerne,Buck Township,S side of PA 115 at Lehigh R.,Listed,Single,FALSE,180,Transportation; Engineering; Commerce; Architecture,District,https://catalog.archives.gov/id/71994823,FALSE,TRUE,FALSE,FALSE,1998-11-12,NA,98001373,Stoddartsville,"Stoddartsville Historic District, Buck Township, Pennsylvania",41.204935737895,-75.791759416817,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75001653,Jersey Shore Historic District,Pennsylvania,Lycoming,Jersey Shore,"Irregular shape roughly bounded by Lawshe Run, W. Branch Susquehanna River, S borough bundaries, and Tomb Ave.",Listed,Single,FALSE,150,Architecture,District,https://catalog.archives.gov/id/71995966,FALSE,FALSE,TRUE,FALSE,1975-03-31,NA,75001653,Jersey Shore,"Jersey Shore Historic District, Jersey Shore, Pennsylvania",41.251174,-77.323598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000120,Millionaire's Row Historic District,Pennsylvania,Lycoming,Williamsport,"Roughly bounded by Nichols Pl., Elmira and W. 3rd Sts., and 7th Ave.",Listed,Single,FALSE,100,Industry; Architecture,District,https://catalog.archives.gov/id/71998766,FALSE,FALSE,TRUE,FALSE,1985-01-24,Williamsport Historic District,85000120,Millionaire's Row,"Millionaire's Row Historic District, Williamsport, Pennsylvania",41.237445995788,-77.026337001951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80003570,Muncy Historic District,Pennsylvania,Lycoming,Muncy,"Roughly bounded by Ridell Lane, Sherman, Washington and Mechanic Sts.",Listed,Single,FALSE,151.9,Commerce; Transportation; Education; Architecture,District,https://catalog.archives.gov/id/71996654,FALSE,FALSE,TRUE,FALSE,1980-07-03,See Also:St. James Episcopal Church,80003570,Muncy,"Muncy Historic District, Muncy, Pennsylvania",41.210282007796,-76.785266006731,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00001044,Bradford Downtown Historic District,Pennsylvania,Mckean,Bradford,"Roughly bounded by Central Alley, Barbour St., Bushnell St., Howard Place, Davis St., and Boylston St.",Listed,Multiple,FALSE,53,Architecture; Commerce; Industry,District,https://catalog.archives.gov/id/71993364,FALSE,TRUE,TRUE,FALSE,2000-08-31,NA,00001044,Bradford Downtown,"Bradford Downtown Historic District, Bradford, Pennsylvania",41.957206601257,-78.645105631391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74001793,Kidd's Mills Covered Bridge Historic District,Pennsylvania,Mercer,Greenville,5 mi. S of Greenville off PA 58,Listed,Single,FALSE,33,Industry; Transportation,District,https://catalog.archives.gov/id/71995719,FALSE,FALSE,TRUE,FALSE,1974-12-02,NA,74001793,Kidd's Mills Covered Bridge,"Kidd's Mills Covered Bridge Historic District, Greenville, Pennsylvania",41.361213395585,-80.354603498534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010291,Juniata Terrace Historic District,Pennsylvania,Mifflin,Borough Of Juniata Terrace,"Bound by Delaware Ave, the store on Rt. 103, the school & playgrounds continuing west along Hudson Avenue and Community Avenue, south along 4th St, east to the garages on Delaware Avenue.",Listed,Single,FALSE,35,Community Planning And Development,District,NA,FALSE,FALSE,TRUE,FALSE,2024-05-17,Borough of Juniata Terrace,100010291,Juniata Terrace,"Juniata Terrace Historic District, Borough Of Juniata Terrace, Pennsylvania",40.586635994532,-77.579339015102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89002258,Academy Hill Historic District,Pennsylvania,Monroe,Stroudsburg,"Roughly bounded by Sarah, 8th, Fulmer and 5th Sts.",Listed,Single,FALSE,42,Architecture,District,https://catalog.archives.gov/id/71998303,FALSE,FALSE,TRUE,FALSE,1990-01-04,NA,89002258,Academy Hill,"Academy Hill Historic District, Stroudsburg, Pennsylvania",40.990874586157,-75.192654866349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97000287,Pocono Manor Historic District,Pennsylvania,Monroe,Mt. Pocono,"Roughly bounded by PA 314, Lake and Cliff Rds., and Summit Ave., Pocono and Tobyhanna Townships",Listed,Single,FALSE,2500,Architecture; Entertainment/Recreation,District,https://catalog.archives.gov/id/71997842,FALSE,TRUE,FALSE,FALSE,1997-04-11,Pocono Manor Inn,97000287,Pocono Manor,"Pocono Manor Historic District, Mt. Pocono, Pennsylvania",41.097696996805,-75.368462016512,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73001644,Bergy Bridge Historic District,Pennsylvania,Montgomery,Harleysville,NW of Harleysville off PA 63,Listed,Single,FALSE,30,Engineering; Transportation; Architecture; Agriculture,District,https://catalog.archives.gov/id/71995762,FALSE,TRUE,FALSE,FALSE,1973-10-10,Branchville Bridge,73001644,Bergy Bridge,"Bergy Bridge Historic District, Harleysville, Pennsylvania",40.249926888909,-75.33442467059,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08001087,Bryn Athyn Historic District,Pennsylvania,Montgomery,Bryn Athyn,Huntington Pike and Cathedral Road,Listed,Single,FALSE,37.7,Architecture; Art; Transportation,District,https://catalog.archives.gov/id/71994153,TRUE,FALSE,FALSE,FALSE,2008-10-06,"Pitcairn Residences: Cairnwood, Cairncrest, Glencairn; Bryn Athlyn Cathedral",08001087,Bryn Athyn,"Bryn Athyn Historic District, Bryn Athyn, Pennsylvania",40.134899001631,-75.061820985312,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79002299,Bryn Mawr College Historic District,Pennsylvania,Montgomery,Bryn Mawr,"Morris Ave., Yarrow St. and New Gulph Rd.",Listed,Single,FALSE,49,Landscape Architecture; Education; Architecture; Social History,District,https://catalog.archives.gov/id/71994819,FALSE,TRUE,FALSE,FALSE,1979-05-04,NA,79002299,Bryn Mawr College,"Bryn Mawr College Historic District, Bryn Mawr, Pennsylvania",39.913138989319,-75.591766981218,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003434,Camptown Historic District,Pennsylvania,Montgomery,Lamott,"Roughly bounded by Penrose Ave., Graham Ln., Dennis St., and Cheltenham Ave.",Listed,Single,FALSE,26,Community Planning And Development; Black; Social History,District,https://catalog.archives.gov/id/71995015,FALSE,FALSE,TRUE,FALSE,1985-10-31,LaMott Historic District,85003434,Camptown,"Camptown Historic District, Lamott, Pennsylvania",40.071084629071,-75.143296428561,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84000321,Central Norristown Historic District,Pennsylvania,Montgomery,Norristown,"Roughly bounded by Stoney Creek, Walnut, Lafayette, and Fornace Sts.",Listed,Single,FALSE,245,Industry; Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/71996786,FALSE,FALSE,TRUE,FALSE,1984-11-23,NA,84000321,Central Norristown,"Central Norristown Historic District, Norristown, Pennsylvania",40.123164,-75.333718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83002261,Cold Point Historic District,Pennsylvania,Montgomery,Norristown,"I-276, Butler Pike, Militia Hill and Narcissa Rds.",Listed,Single,FALSE,157,Industry; Architecture; Agriculture,District,https://catalog.archives.gov/id/71996792,FALSE,FALSE,TRUE,FALSE,1983-09-09,0425732869,83002261,Cold Point,"Cold Point Historic District, Norristown, Pennsylvania",40.111574853941,-75.270399513727,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72001139,Evansburg Historic District,Pennsylvania,Montgomery,Evansburg,"On U.S. 422, bounded by Cross Key Rd., Grange Ave., Mill Rd., and Ridge Pike",Listed,Single,FALSE,770,Industry; Commerce; Agriculture; Military; Engineering; Transportation; Education; Architecture; Religion,District,https://catalog.archives.gov/id/71995559,TRUE,FALSE,FALSE,FALSE,1972-06-19,"Providence Square;""Hustletown"",Skippack Valley;See Also:Skip",72001139,Evansburg,"Evansburg Historic District, Evansburg, Pennsylvania",40.207413989216,-75.435235023236,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05001212,Fetter's Mill Village Historic District,Pennsylvania,Montgomery,Byrn Athyn Borough,Fetter's Mill Rd. and Pennypack Ln.,Listed,Single,FALSE,7,Art; Industry; Transportation,District,https://catalog.archives.gov/id/71994807,FALSE,FALSE,TRUE,FALSE,2006-08-16,Bryn Athyn Station,05001212,Fetter's Mill Village,"Fetter's Mill Village Historic District, Byrn Athyn Borough, Pennsylvania",40.130067002089,-75.071885974646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80003577,Gladwyne Historic District,Pennsylvania,Montgomery,Gladwyne,PA 23,Listed,Single,FALSE,63.2,Commerce; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/71995667,FALSE,FALSE,TRUE,FALSE,1980-12-10,Merion Square Historic District,80003577,Gladwyne,"Gladwyne Historic District, Gladwyne, Pennsylvania",40.046032072253,-75.286462510941,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91001756,High Street Historic District,Pennsylvania,Montgomery,Pottstown,631--1329 High St.,Listed,Single,FALSE,37.2,Architecture,District,https://catalog.archives.gov/id/71997852,FALSE,FALSE,TRUE,FALSE,1992-01-28,See Also:Grubb Mansion,91001756,High Street,"High Street Historic District, Pottstown, Pennsylvania",40.243320550069,-75.619878778096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96000965,Mill Creek Historic District,Pennsylvania,Montgomery,Gladwyne,"Roughly bounded by the Schuylkill River, Mill Cr., Righter's Mill, Rose Glen, and Monk's Rds., Lower Merion Township",Listed,Single,FALSE,550,Historic - Non-Aboriginal; Industry; Architecture,District,https://catalog.archives.gov/id/71995665,FALSE,FALSE,TRUE,FALSE,1996-08-30,NA,96000965,Mill Creek,"Mill Creek Historic District, Gladwyne, Pennsylvania",40.04067,-75.27907,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03001122,Narbrook Park Historic District,Pennsylvania,Montgomery,Narberth,Narbrook Rd. and Windsor Ave.,Listed,Single,FALSE,14,Community Planning And Development; Architecture; Landscape Architecture,District,https://catalog.archives.gov/id/71996667,FALSE,TRUE,FALSE,FALSE,2003-11-07,Narberth Garden,03001122,Narbrook Park,"Narbrook Park Historic District, Narberth, Pennsylvania",40.005521979186,-75.266120990397,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000897,Oak Park Historic District,Pennsylvania,Montgomery,Hatfiels Township,"Roughly along Oak Park Rd., Park Ave., Oak Blvd., Forest Ave., and Squirrel Ln.",Listed,Single,FALSE,17.7,Architecture,District,https://catalog.archives.gov/id/71995839,FALSE,FALSE,TRUE,FALSE,1998-07-23,NA,98000897,Oak Park,"Oak Park Historic District, Hatfiels Township, Pennsylvania",40.252253986081,-75.296677972794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91001715,Old Pottstown Historic District,Pennsylvania,Montgomery,Pottstown,High St. between Hanover and Franklin Sts.,Listed,Single,FALSE,13.9,Architecture,District,https://catalog.archives.gov/id/71994726,FALSE,FALSE,TRUE,FALSE,1991-11-14,See Also:Old Pottstown Historic District,91001715,Old Pottstown,"Old Pottstown Historic District, Pottstown, Pennsylvania",40.245305762962,-75.647358950722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000715,Plymouth Meeting Historic District,Pennsylvania,Montgomery,Plymouth Meeting,Plymouth Meeting and Whitemarsh Twshps.,Listed,Single,FALSE,200,Military; Architecture,District,https://catalog.archives.gov/id/71997834,TRUE,FALSE,FALSE,FALSE,1971-02-18,Plymouth Meeting and Whitemarsh Townships;See Also:Plymouth,71000715,Plymouth Meeting,"Plymouth Meeting Historic District, Plymouth Meeting, Pennsylvania",40.114280827856,-75.278962029933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003428,Red Hill Historic District,Pennsylvania,Montgomery,Red Hill,"148, 152, and 200--600 Main St., 98--226 and 21--231 W. Sixth St., and 532--550 Adams St.",Listed,Single,FALSE,55,Industry; Architecture,District,https://catalog.archives.gov/id/71997970,FALSE,FALSE,TRUE,FALSE,1985-10-31,Red Hill,85003428,Red Hill,"Red Hill Historic District, Red Hill, Pennsylvania",40.150772985141,-75.002535029781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001107,Souderton Historic District,Pennsylvania,Montgomery,Souderton,"Roughly bounded by Railroad Ave, E Broad St, Noble St, Spruce Alley, S Front St, Washington Ave",Listed,Single,FALSE,122,Architecture,District,https://catalog.archives.gov/id/71998192,FALSE,FALSE,TRUE,FALSE,2011-06-10,NA,10001107,Souderton,"Souderton Historic District, Souderton, Pennsylvania",40.309516,-75.320591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84000323,West Norristown Historic District,Pennsylvania,Montgomery,West Norristown,"Roughly bounded by Stoney Creek, Selma and Elm Sts.",Listed,Single,FALSE,220,Commerce; Engineering; Architecture,District,https://catalog.archives.gov/id/71998696,FALSE,FALSE,TRUE,FALSE,1984-11-23,West End,84000323,West Norristown,"West Norristown Historic District, West Norristown, Pennsylvania",40.128077012546,-75.354842010585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86002884,Wyncote Historic District,Pennsylvania,Montgomery,Philadelphia,"Roughly bounded by Glenview Ave., SEPTA RR, Webster Ave., and Church Rd.",Listed,Single,FALSE,108,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/71995013,FALSE,FALSE,TRUE,FALSE,1986-10-16,NA,86002884,Wyncote,"Wyncote Historic District, Philadelphia, Pennsylvania",39.997067509683,-75.233123994075,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000469,Bangor Historic District,Pennsylvania,Northampton,Bangor Borough,"Roughly bounded by 3rd, Fairview & Pennsylvania Aves., Division, N. 4th, N. Main, Erdman, Northhampton, S. 1st Sts.",Listed,Single,FALSE,500,Industry,District,NA,FALSE,FALSE,TRUE,FALSE,2014-08-06,NA,14000469,Bangor,"Bangor Historic District, Bangor Borough, Pennsylvania",40.867224,-75.211232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100009916,Bath Crossroads Historic District,Pennsylvania,Northampton,Bath,Roughly 12 blocks centered around Chestnut and Main streets,Listed,Single,FALSE,34,Commerce; Architecture,District,NA,FALSE,FALSE,TRUE,FALSE,2024-02-12,NA,100009916,Bath Crossroads,"Bath Crossroads Historic District, Bath, Pennsylvania",40.72577300981,-75.39397896053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88000452,Central Bethlehem Historic District,Pennsylvania,Northampton,Bethlehem,"Roughly bounded by Walnut St., Linden St., Lehigh River, and New St.",Listed,Single,FALSE,132.3,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/71994656,FALSE,FALSE,TRUE,FALSE,1988-11-07,See Also:Lehigh Canal;Central Bethlehem Historic District,88000452,Central Bethlehem,"Central Bethlehem Historic District, Bethlehem, Pennsylvania",40.616557188619,-75.378818025523,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91000506,College Hill Residential Historic District,Pennsylvania,Northampton,Easton,"Roughly bounded by McCartney St., Pierce St., Pardee St., the Forks Township line and the Delaware R.",Listed,Single,FALSE,366,Industry; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/71995387,FALSE,FALSE,TRUE,FALSE,1991-05-01,NA,91000506,College Hill Residential,"College Hill Residential Historic District, Easton, Pennsylvania",40.689353,-75.216698,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83002264,Easton Historic District,Pennsylvania,Northampton,Easton,"Roughly bounded by Riverside and Bushkill Drs., Ferry and 7th Sts.",Listed,Single,FALSE,107,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/71995377,FALSE,FALSE,TRUE,FALSE,1983-05-06,1106802766;0701801749;ph0690058;1213792939;032480931;0126822,83002264,Easton,"Easton Historic District, Easton, Pennsylvania",40.696303998444,-75.205427964779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87000666,Ehrhart's Mill Historic District,Pennsylvania,Northampton,Hellertown,Old Mill Rd.,Listed,Single,FALSE,5.2,Commerce; Engineering; Architecture,District,https://catalog.archives.gov/id/71996343,FALSE,TRUE,FALSE,FALSE,1987-04-30,NA,87000666,Ehrhart's Mill,"Ehrhart's Mill Historic District, Hellertown, Pennsylvania",40.562159995591,-75.349078109114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001016,Historic Moravian Bethlehem Historic District,Pennsylvania,Northampton,Bethlehem,"Church, Market and Main Streets",Listed,Single,FALSE,NA,NA,District,NA,TRUE,FALSE,FALSE,FALSE,2012-10-16,NA,12001016,Historic Moravian Bethlehem,"Historic Moravian Bethlehem Historic District, Bethlehem, Pennsylvania",40.623272015072,-75.335163984138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
77001181,Jacobsburg Historic District,Pennsylvania,Northampton,Nazareth,3 mi. NE of Nazareth off PA 115,Listed,Single,FALSE,500,Industry; Historic - Non-Aboriginal; Military; Engineering; Transportation; Architecture; Invention,District,https://catalog.archives.gov/id/71994849,FALSE,FALSE,TRUE,FALSE,1977-10-17,Boulton Gun Manufactory;Jacobsburg State Park,77001181,Jacobsburg,"Jacobsburg Historic District, Nazareth, Pennsylvania",40.740616,-75.311925,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88001203,Nazareth Historic District,Pennsylvania,Northampton,Nazareth,Centered on Center and Main Sts.,Listed,Single,FALSE,188,Community Planning And Development; Commerce; Education; Architecture; Religion,District,https://catalog.archives.gov/id/71996675,FALSE,TRUE,FALSE,FALSE,1988-08-11,NA,88001203,Nazareth,"Nazareth Historic District, Nazareth, Pennsylvania",40.742902979601,-75.311931024916,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88000464,Pembroke Village Historic District,Pennsylvania,Northampton,Bethlehem,"Roughly bounded by Radclyffe St., Carlisle St., Stefko Blvd., Arcadia St. and Minsi Trail",Listed,Single,FALSE,21,Community Planning And Development,District,https://catalog.archives.gov/id/71994666,FALSE,TRUE,FALSE,FALSE,1988-05-09,NA,88000464,Pembroke Village,"Pembroke Village Historic District, Bethlehem, Pennsylvania",40.630748002152004,-75.361480980814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05001500,South Bethlehem Downtown Historic District,Pennsylvania,Northampton,Bethlehem,"Roughly bounded by Wyandotte, Columbia, Hayes, and Morton St.",Listed,Single,FALSE,74,Commerce; Architecture,District,https://catalog.archives.gov/id/71994664,FALSE,FALSE,TRUE,FALSE,2006-01-03,NA,05001500,South Bethlehem Downtown,"South Bethlehem Downtown Historic District, Bethlehem, Pennsylvania",40.610178979398,-75.366041993427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88002313,Northumberland Historic District,Pennsylvania,Northumberland,Northumberland,"Roughly bounded by Fourth and A Sts., North Shore RR and Wheatley Ave.",Listed,Single,FALSE,27,Science; Architecture,District,https://catalog.archives.gov/id/71996822,FALSE,FALSE,TRUE,FALSE,1988-11-18,"See Also:Priestley, Dr. Joseph, House (Cross Keys Inn);Pries",88002313,Northumberland,"Northumberland Historic District, Northumberland, Pennsylvania",40.890693698269,-76.797768082051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83004240,Sunbury Historic District,Pennsylvania,Northumberland,Sunbury,"Roughly bounded by Arch, Chestnut, Front, and 5th Sts.",Listed,Single,FALSE,65,Industry; Commerce; Transportation; Politics/Government; Architecture,District,https://catalog.archives.gov/id/71998319,FALSE,TRUE,FALSE,FALSE,1983-11-03,NA,83004240,Sunbury,"Sunbury Historic District, Sunbury, Pennsylvania",41.028771014432,-76.854348982151,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
