Database,"Source ID",Year,"Outlet ID",Title,"Outlet Type",State,City,County,"Ethnic Media","SPA Full Member","Owner ID","Owner Name","Owner Type",Website,Frequency,"Total Circulation","Days Published","Average Paid Circulation","Average Free Circulation","Circulation Source","EP Audit Source","Type of Station",Group,AM/FM,"Original Content Station"
Newspaper,NP1636-2004,2004,NP1636,"Daily Gate City",,Iowa,Keokuk,Lee,No,Yes,OW0174,"Brehm Communications",,,D,5400,5,,,,,,,,
Newspaper,NP1636-2014,2014,NP1636,"Daily Gate City",,Iowa,Keokuk,Lee,No,Yes,OW0174,"Brehm Communications",,,D,5432,4,,,,,,,,
Newspaper,NP1636-2016,2016,NP1636,"Daily Gate City",,Iowa,Keokuk,Lee,No,Yes,OW0231,"Community Media Group",Private,,D,5500,4,,,,,,,,
Newspaper,NP1636-2018,2018,NP1636,"Daily Gate City",,Iowa,Keokuk,Lee,No,Yes,OW0231,"Community Media Group",Private,,D,5500,4,5500,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP1636-2020,2020,NP1636,"Daily Gate City",,Iowa,Keokuk,Lee,No,No,OW0231,"Community Media Group",Private,,D,5500,4,,,,,,,,
Newspaper,NP5596-2004,2004,NP5596,"Daily Gazette",,"New York",Schenectady,Schenectady,No,Yes,OW2570,"Daily Gazette Company (NY)",,,D,49890,7,,,,,,,,
Newspaper,NP2043-2004,2004,NP2043,"Daily Gazette",,Illinois,Sterling,Whiteside,No,No,OW0754,"Shaw Media",Private,,D,12206,6,,,,,,,,
Newspaper,NP5596-2014,2014,NP5596,"Daily Gazette",,"New York",Schenectady,Schenectady,No,Yes,OW2570,"Daily Gazette Company (NY)",,,D,59756,7,,,,,,,,
Newspaper,NP2043-2014,2014,NP2043,"Daily Gazette",,Illinois,Sterling,Whiteside,No,No,OW0754,"Shaw Media",Private,,D,12430,6,,,,,,,,
Newspaper,NP5596-2016,2016,NP5596,"Daily Gazette",,"New York",Schenectady,Schenectady,No,Yes,OW2570,"Daily Gazette Company (NY)",,,D,33004,7,,,,,,,,
Newspaper,NP2043-2016,2016,NP2043,"Daily Gazette",,Illinois,Sterling,Whiteside,No,No,OW0754,"Shaw Media",Private,,D,7488,6,,,,,,,,
Newspaper,NP2043-2018,2018,NP2043,"Daily Gazette",,Illinois,Sterling,Whiteside,No,No,OW0754,"Shaw Media",Private,,D,7488,6,7488,,EP,AAM,,,,
Newspaper,NP5596-2018,2018,NP5596,"Daily Gazette",,"New York",Schenectady,Schenectady,No,Yes,OW2570,"Daily Gazette Company (NY)",,,D,54030,7,,,AAM,,,,,
Newspaper,NP2043-2020,2020,NP2043,"Daily Gazette",,Illinois,Sterling,Whiteside,No,No,OW0754,"Shaw Media",Private,,D,7488,6,,,,,,,,
Newspaper,NP5596-2020,2020,NP5596,"Daily Gazette",,"New York",Schenectady,Schenectady,No,No,OW2570,"Daily Gazette Company (NY)",,,D,54030,7,,,,,,,,
Newspaper,NP6073-2004,2004,NP6073,"Daily Globe",,Ohio,Shelby,Richland,No,No,OW2746,"Gove Scott",,,D,4072,6,,,,,,,,
Newspaper,NP3657-2004,2004,NP3657,"Daily Globe",,Michigan,Ironwood,Gogebic,No,No,OW1656,"Bliss Communications Inc",,,D,6800,6,,,,,,,,
Newspaper,NP3657-2014,2014,NP3657,"Daily Globe",,Michigan,Ironwood,Gogebic,No,No,OW3971,"Stevenson Newspapers",,,D,6000,6,,,,,,,,
Newspaper,NP6073-2014,2014,NP6073,"Daily Globe",,Ohio,Shelby,Richland,No,No,OW2762,"SDG Newsgroup",,,D,3900,6,,,,,,,,
Newspaper,NP3657-2016,2016,NP3657,"Daily Globe",,Michigan,Ironwood,Gogebic,No,No,OW3971,"Stevenson Newspapers",,,D,6498,6,,,,,,,,
Newspaper,NP6073-2016,2016,NP6073,"Daily Globe",,Ohio,Shelby,Richland,No,No,OW2762,"SDG Newsgroup",,,D,4025,6,,,,,,,,
Newspaper,NP3657-2018,2018,NP3657,"Daily Globe",,Michigan,Ironwood,Gogebic,No,No,OW3971,"Stevenson Newspapers",,,D,4500,6,4500,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP6073-2018,2018,NP6073,"Daily Globe",,Ohio,Shelby,Richland,No,No,OW2762,"SDG Newsgroup",,,D,3400,6,3400,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP6073-2020,2020,NP6073,"Daily Globe",,Ohio,Shelby,Richland,No,No,OW0137,"Horizon Publications",,,D,3400,6,,,,,,,,
Newspaper,NP3657-2020,2020,NP3657,"Daily Globe",,Michigan,Ironwood,Gogebic,No,No,OW3971,"Stevenson Newspapers",,,D,4500,6,,,,,,,,
Newspaper,NP4301-2004,2004,NP4301,"Daily Guide",,Missouri,Waynesville,Pulaski,No,Yes,OW0129,"Liberty Group Publishing",Investment,,D,2100,4,,,,,,,,
Newspaper,NP4301-2014,2014,NP4301,"Daily Guide",,Missouri,Waynesville,Pulaski,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,1550,5,,,,,,,,
Newspaper,NP4301-2016,2016,NP4301,"Daily Guide",,Missouri,Waynesville,Pulaski,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,9920,5,,,,,,,,
Newspaper,NP4301-2018,2018,NP4301,"Daily Guide",,Missouri,Waynesville,Pulaski,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,9920,5,1320,8600,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP3255-2004,2004,NP3255,"Daily Hampshire Gazette",,Massachusetts,Northampton,Hampshire,No,Yes,OW1512,"HS Gere & Sons Inc",,,D,17876,6,,,,,,,,
Newspaper,NP3255-2014,2014,NP3255,"Daily Hampshire Gazette",,Massachusetts,Northampton,Hampshire,No,Yes,OW1536,"Newspapers of New England",,,D,15416,6,,,,,,,,
Newspaper,NP3255-2016,2016,NP3255,"Daily Hampshire Gazette",,Massachusetts,Northampton,Hampshire,No,Yes,OW1536,"Newspapers of New England",,,D,14357,6,,,,,,,,
Newspaper,NP3255-2018,2018,NP3255,"Daily Hampshire Gazette",,Massachusetts,Northampton,Hampshire,No,Yes,OW1536,"Newspapers of New England",,,D,14357,6,14357,,EP,AAM,,,,
Newspaper,NP3255-2020,2020,NP3255,"Daily Hampshire Gazette",,Massachusetts,Northampton,Hampshire,No,No,OW1536,"Newspapers of New England",,,D,14357,6,,,,,,,,
Newspaper,NP6702-2004,2004,NP6702,"Daily Herald",,Pennsylvania,Tyrone,Blair,No,No,OW2992,"Sample Media Group",,,D,1737,6,,,,,,,,
Newspaper,NP8009-2004,2004,NP8009,"Daily Herald",,Utah,Provo,Utah,No,Yes,OW0168,Pulitzer,Public,,D,28497,7,,,,,,,,
Newspaper,NP2044-2004,2004,NP2044,"Daily Herald",,Illinois,"Arlington Heights",Cook,No,No,OW0984,"Paddock Publications Inc",,,D,149446,7,,,,,,,,
Newspaper,NP4744-2004,2004,NP4744,"Daily Herald",,"North Carolina","Roanoke Rapids",Halifax,No,Yes,OW0013,"Wick Communications",,,D,10811,6,,,,,,,,
Newspaper,NP4744-2014,2014,NP4744,"Daily Herald",,"North Carolina","Roanoke Rapids",Halifax,No,Yes,OW0013,"Wick Communications",,,D,8381,5,,,,,,,,
Newspaper,NP6702-2014,2014,NP6702,"Daily Herald",,Pennsylvania,Tyrone,Blair,No,No,OW2992,"Sample Media Group",,,D,1500,6,,,,,,,,
Newspaper,NP8009-2014,2014,NP8009,"Daily Herald",,Utah,Provo,Utah,No,Yes,OW0198,"Lee Enterprises",Public,,D,16000,7,,,,,,,,
Newspaper,NP2044-2014,2014,NP2044,"Daily Herald",,Illinois,"Arlington Heights",Cook,No,No,OW0984,"Paddock Publications Inc",,,D,98633,7,,,,,,,,
Newspaper,NP2044-2016,2016,NP2044,"Daily Herald",,Illinois,"Arlington Heights",Cook,No,No,OW0984,"Paddock Publications Inc",,,D,74491,7,,,,,,,,
Newspaper,NP4744-2016,2016,NP4744,"Daily Herald",,"North Carolina","Roanoke Rapids",Halifax,No,Yes,OW0013,"Wick Communications",,,D,6823,5,,,,,,,,
Newspaper,NP6702-2016,2016,NP6702,"Daily Herald",,Pennsylvania,Tyrone,Blair,No,No,OW2992,"Sample Media Group",,,D,1737,6,,,,,,,,
Newspaper,NP8009-2016,2016,NP8009,"Daily Herald",,Utah,Provo,Utah,No,Yes,OW0198,"Lee Enterprises",Public,,D,14602,7,,,,,,,,
Newspaper,NP2044-2018,2018,NP2044,"Daily Herald",,Illinois,"Arlington Heights",Cook,No,No,OW0984,"Paddock Publications Inc",Private,,D,78232,7,78232,,EP,AAM,,,,
Newspaper,NP8009-2018,2018,NP8009,"Daily Herald",,Utah,Provo,Utah,No,Yes,OW0529,"Ogden Newspapers",Public,,D,14602,7,12542,2060,EP,AAM,,,,
Newspaper,NP4744-2018,2018,NP4744,"Daily Herald",,"North Carolina","Roanoke Rapids",Halifax,No,Yes,OW0115,"Paxton Media Group",Private,,D,6156,5,6156,,EP,VAC,,,,
Newspaper,NP6702-2018,2018,NP6702,"Daily Herald",,Pennsylvania,Tyrone,Blair,No,No,OW2992,"Sample Media Group",,,D,1737,6,1737,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP2044-2020,2020,NP2044,"Daily Herald",,Illinois,"Arlington Heights",Cook,No,No,OW0984,"Paddock Publications Inc",Private,,D,78232,7,,,,,,,,
Newspaper,NP4744-2020,2020,NP4744,"Daily Herald",,"North Carolina","Roanoke Rapids",Halifax,No,No,OW0115,"Paxton Media Group",Private,,D,6156,5,,,,,,,,
Newspaper,NP6702-2020,2020,NP6702,"Daily Herald",,Pennsylvania,Tyrone,Blair,No,No,OW2992,"Sample Media Group",,,D,1737,6,,,,,,,,
Newspaper,NP8009-2020,2020,NP8009,"Daily Herald",,Utah,Provo,Utah,No,No,OW0529,"Ogden Newspapers",Public,,D,14602,7,,,,,,,,
Newspaper,NP0062-2004,2004,NP0062,"Daily Home The",,Alabama,Talladega,Talladega,No,Yes,OW0026,"Consolidated Publishing Co",,,D,9900,6,,,,,,,,
Newspaper,NP0062-2014,2014,NP0062,"Daily Home The",,Alabama,Talladega,Talladega,No,Yes,OW0026,"Consolidated Publishing Co",,,D,7617,6,,,,,,,,
Newspaper,NP0062-2016,2016,NP0062,"Daily Home The",,Alabama,Talladega,Talladega,No,Yes,OW0026,"Consolidated Publishing Co",,,D,9872,6,,,,,,,,
Newspaper,NP0062-2018,2018,NP0062,"Daily Home The",,Alabama,Talladega,Talladega,No,Yes,OW0026,"Consolidated Publishing Co",Private,,D,9872,6,9872,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP0062-2020,2020,NP0062,"Daily Home The",,Alabama,Talladega,Talladega,No,No,OW0026,"Consolidated Publishing Co",Private,,D,9872,6,,,,,,,,
Newspaper,NP3109-2004,2004,NP3109,"Daily Iberian",,Louisiana,"New Iberia","Iberia Parish",No,No,OW0013,"Wick Communications",,,D,14600,6,,,,,,,,
Newspaper,NP3109-2014,2014,NP3109,"Daily Iberian",,Louisiana,"New Iberia","Iberia Parish",No,No,OW0013,"Wick Communications",,,D,13874,6,,,,,,,,
Newspaper,NP3109-2016,2016,NP3109,"Daily Iberian",,Louisiana,"New Iberia","Iberia Parish",No,No,OW0013,"Wick Communications",,,D,9395,6,,,,,,,,
Newspaper,NP3109-2018,2018,NP3109,"Daily Iberian",,Louisiana,"New Iberia","Iberia Parish",No,No,OW0013,"Wick Communications",,,D,8286,6,8286,0,EP,VAC,,,,
Newspaper,NP3109-2020,2020,NP3109,"Daily Iberian",,Louisiana,"New Iberia","Iberia Parish",No,No,OW0013,"Wick Communications",,,D,8286,6,,,,,,,,
Newspaper,NP2954-2004,2004,NP2954,"Daily Independent",,Kentucky,Ashland,Boyd,No,No,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,18678,7,,,,,,,,
Newspaper,NP2954-2014,2014,NP2954,"Daily Independent",,Kentucky,Ashland,Boyd,No,No,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,15000,7,,,,,,,,
Newspaper,NP2954-2016,2016,NP2954,"Daily Independent",,Kentucky,Ashland,Boyd,No,No,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,10977,7,,,,,,,,
Newspaper,NP2954-2018,2018,NP2954,"Daily Independent",,Kentucky,Ashland,Boyd,No,No,OW4926,"Raycom Media Inc.",Investment,,D,10260,5,10260,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP2954-2020,2020,NP2954,"Daily Independent",,Kentucky,Ashland,Boyd,No,No,OW5092,CNHI,Investment,,D,10260,5,,,,,,,,
Newspaper,NP0455-2004,2004,NP0455,"Daily Independent The",,California,Ridgecrest,Kern,No,Yes,OW0250,"Swift Newspapers",,,D,8000,5,,,,,,,,
Newspaper,NP0455-2014,2014,NP0455,"Daily Independent The",,California,Ridgecrest,Kern,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,7900,5,,,,,,,,
Newspaper,NP0455-2016,2016,NP0455,"Daily Independent The",,California,Ridgecrest,Kern,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,7900,5,,,,,,,,
Newspaper,NP0455-2018,2018,NP0455,"Daily Independent The",,California,Ridgecrest,Kern,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,7900,5,7900,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP0455-2020,2020,NP0455,"Daily Independent The",,California,Ridgecrest,Kern,No,No,OW5094,Gannett/Gatehouse,Investment,,D,7900,5,,,,,,,,
Newspaper,NP4634-2004,2004,NP4634,"Daily Inter Lake",,Montana,Kalispell,Flathead,No,Yes,OW0892,"Hagadone Corporation",,,D,15800,7,,,,,,,,
Newspaper,NP4634-2014,2014,NP4634,"Daily Inter Lake",,Montana,Kalispell,Flathead,No,Yes,OW0892,"Hagadone Corporation",,,D,16000,7,,,,,,,,
Newspaper,NP4634-2016,2016,NP4634,"Daily Inter Lake",,Montana,Kalispell,Flathead,No,Yes,OW0892,"Hagadone Corporation",,,D,16000,7,,,,,,,,
Newspaper,NP4634-2018,2018,NP4634,"Daily Inter Lake",,Montana,Kalispell,Flathead,No,Yes,OW0892,"Hagadone Corporation",,,D,13364,7,13313,51,EP,CAC,,,,
Newspaper,NP4634-2020,2020,NP4634,"Daily Inter Lake",,Montana,Kalispell,Flathead,No,No,OW0892,"Hagadone Corporation",,,D,13364,7,,,,,,,,
Newspaper,NP1637-2004,2004,NP1637,"Daily Iowan",,Iowa,"Iowa City",Johnson,No,Yes,OW0755,"Daily Iowan",,,D,20500,5,,,,,,,,
Newspaper,NP1637-2014,2014,NP1637,"Daily Iowan",,Iowa,"Iowa City",Johnson,No,Yes,OW0755,"Daily Iowan",,,D,8000,5,,,,,,,,
Newspaper,NP1637-2016,2016,NP1637,"Daily Iowan",,Iowa,"Iowa City",Johnson,No,Yes,OW0755,"Daily Iowan",,,D,8000,5,,,,,,,,
Newspaper,NP1637-2018,2018,NP1637,"Daily Iowan",,Iowa,"Iowa City",Johnson,No,Yes,OW0755,"Daily Iowan",Private,,D,8000,5,,,Unknown,,,,,
Newspaper,NP1637-2020,2020,NP1637,"Daily Iowan",,Iowa,"Iowa City",Johnson,No,No,OW0755,"Daily Iowan",Private,,D,8000,5,,,,,,,,
Newspaper,NP1638-2004,2004,NP1638,"Daily Iowegian",,Iowa,Centerville,Appanoose,No,Yes,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,2800,5,,,,,,,,
Newspaper,NP1638-2014,2014,NP1638,"Daily Iowegian",,Iowa,Centerville,Appanoose,No,Yes,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,2300,5,,,,,,,,
Newspaper,NP1638-2016,2016,NP1638,"Daily Iowegian",,Iowa,Centerville,Appanoose,No,Yes,OW2622,"Community Newspapers Company",,,D,2806,5,,,,,,,,
Newspaper,NP1638-2018,2018,NP1638,"Daily Iowegian",,Iowa,Centerville,Appanoose,No,Yes,OW4926,"Raycom Media Inc.",Investment,,D,9303,6,9303,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP1638-2020,2020,NP1638,"Daily Iowegian",,Iowa,Centerville,Appanoose,No,No,OW5092,CNHI,Investment,,D,9303,6,,,,,,,,
Newspaper,NP3256-2004,2004,NP3256,"Daily Item",,Massachusetts,Lynn,Essex,No,Yes,OW1513,"Hastings And Sons Publishing Co",,,D,14764,6,,,,,,,,
Newspaper,NP6703-2004,2004,NP6703,"Daily Item",,Pennsylvania,Sunbury,Northumberland,No,No,OW0350,"Dow Jones & Co",,,D,24226,7,,,,,,,,
Newspaper,NP3256-2014,2014,NP3256,"Daily Item",,Massachusetts,Lynn,Essex,No,Yes,OW1513,"Hastings And Sons Publishing Co",,,D,13000,6,,,,,,,,
Newspaper,NP6703-2014,2014,NP6703,"Daily Item",,Pennsylvania,Sunbury,Northumberland,No,No,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,21220,7,,,,,,,,
Newspaper,NP6703-2016,2016,NP6703,"Daily Item",,Pennsylvania,Sunbury,Northumberland,No,No,OW0067,"Community Newspaper Holdings Inc (CNHI)",Investment,,D,18705,7,,,,,,,,
Newspaper,NP3256-2016,2016,NP3256,"Daily Item",,Massachusetts,Lynn,Essex,No,Yes,OW1513,"Hastings And Sons Publishing Co",,,D,6408,6,,,,,,,,
Newspaper,NP3256-2018,2018,NP3256,"Daily Item",,Massachusetts,Lynn,Essex,No,Yes,OW1513,"Hastings And Sons Publishing Co",,,D,6408,6,6408,,EP,CAC,,,,
Newspaper,NP6703-2018,2018,NP6703,"Daily Item",,Pennsylvania,Sunbury,Northumberland,No,Yes,OW4926,"Raycom Media Inc.",Investment,,D,8293,6,8293,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP6703-2020,2020,NP6703,"Daily Item",,Pennsylvania,Sunbury,Northumberland,No,No,OW5092,CNHI,Investment,,D,8293,6,,,,,,,,
Newspaper,NP3256-2020,2020,NP3256,"Daily Item",,Massachusetts,Lynn,Essex,No,No,OW1513,"Hastings And Sons Publishing Co",,,D,6408,6,,,,,,,,
Newspaper,NP8453-2004,2004,NP8453,"Daily Jefferson County Union",,Wisconsin,"Fort Atkinson",Jefferson,No,No,OW3842,"Daily Jefferson County Union",,,D,7500,5,,,,,,,,
Newspaper,NP8453-2014,2014,NP8453,"Daily Jefferson County Union",,Wisconsin,"Fort Atkinson",Jefferson,No,No,OW3842,"Daily Jefferson County Union",,,D,8408,5,,,,,,,,
Newspaper,NP8453-2016,2016,NP8453,"Daily Jefferson County Union",,Wisconsin,"Fort Atkinson",Jefferson,No,No,OW3842,"Daily Jefferson County Union",,,D,7600,5,,,,,,,,
Newspaper,NP8453-2018,2018,NP8453,"Daily Jefferson County Union",,Wisconsin,"Fort Atkinson",Jefferson,No,No,OW3842,"Daily Jefferson County Union",,,D,7600,5,7600,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8453-2020,2020,NP8453,"Daily Jefferson County Union",,Wisconsin,"Fort Atkinson",Jefferson,No,No,OW4114,"Adams Publishing Group",,,D,7600,5,,,,,,,,
Newspaper,NP6074-2004,2004,NP6074,"Daily Jeffersonian",,Ohio,Cambridge,Guernsey,No,No,OW1433,"Dix Communications",,,D,12719,6,,,,,,,,
Newspaper,NP6074-2014,2014,NP6074,"Daily Jeffersonian",,Ohio,Cambridge,Guernsey,No,No,OW1433,"Dix Communications",,,D,12500,6,,,,,,,,
Newspaper,NP6074-2016,2016,NP6074,"Daily Jeffersonian",,Ohio,Cambridge,Guernsey,No,No,OW1433,"Dix Communications",,,D,9322,6,,,,,,,,
Newspaper,NP6074-2018,2018,NP6074,"Daily Jeffersonian",,Ohio,Cambridge,Guernsey,No,No,OW0618,"New Media/GateHouse",Investment,,D,9322,6,8512,810,EP,AAM,,,,
Newspaper,NP6074-2020,2020,NP6074,"Daily Jeffersonian",,Ohio,Cambridge,Guernsey,No,No,OW5094,Gannett/Gatehouse,Investment,,D,9322,6,,,,,,,,
Newspaper,NP5244-2004,2004,NP5244,"Daily Journal",,"New Jersey",Vineland,Cumberland,No,Yes,OW0071,Gannett,Public,,D,21576,6,,,,,,,,
Newspaper,NP2533-2004,2004,NP2533,"Daily Journal",,Indiana,Franklin,Johnson,No,Yes,OW1150,"Home News Enterprises LLC",,,D,17700,6,,,,,,,,
Newspaper,NP5244-2014,2014,NP5244,"Daily Journal",,"New Jersey",Vineland,Cumberland,No,Yes,OW0071,Gannett,Public,,D,12394,6,,,,,,,,
Newspaper,NP2533-2014,2014,NP2533,"Daily Journal",,Indiana,Franklin,Johnson,No,Yes,OW1150,"Home News Enterprises LLC",,,D,15700,6,,,,,,,,
Newspaper,NP5244-2016,2016,NP5244,"Daily Journal",,"New Jersey",Vineland,Cumberland,No,Yes,OW0071,Gannett,Public,,D,10338,6,,,,,,,,
Newspaper,NP2533-2016,2016,NP2533,"Daily Journal",,Indiana,Franklin,Johnson,No,Yes,OW1150,"Home News Enterprises LLC",,,D,11175,6,,,,,,,,
Newspaper,NP2533-2018,2018,NP2533,"Daily Journal",,Indiana,Franklin,Johnson,No,Yes,OW5026,"AIM Media",,,D,11240,6,11240,,EP,CAC,,,,
Newspaper,NP5244-2018,2018,NP5244,"Daily Journal",,"New Jersey",Vineland,Cumberland,No,Yes,OW0071,Gannett,Public,,D,10338,6,9812,526,EP,AAM,,,,
Newspaper,NP5244-2020,2020,NP5244,"Daily Journal",,"New Jersey",Vineland,Cumberland,No,No,OW5094,Gannett/Gatehouse,Public,,D,10338,6,,,,,,,,
Newspaper,NP2533-2020,2020,NP2533,"Daily Journal",,Indiana,Franklin,Johnson,No,No,OW5026,"AIM Media",,,D,11240,6,,,,,,,,
Newspaper,NP2045-2004,2004,NP2045,"Daily Journal The",,Illinois,Kankakee,Kankakee,No,No,OW0331,"Small Newspaper Group",,,D,29200,6,,,,,,,,
Newspaper,NP2045-2014,2014,NP2045,"Daily Journal The",,Illinois,Kankakee,Kankakee,No,No,OW0331,"Small Newspaper Group",,,D,23500,6,,,,,,,,
Newspaper,NP2045-2016,2016,NP2045,"Daily Journal The",,Illinois,Kankakee,Kankakee,No,No,OW0331,"Small Newspaper Group",,,D,23082,6,,,,,,,,
Newspaper,NP2045-2018,2018,NP2045,"Daily Journal The",,Illinois,Kankakee,Kankakee,No,No,OW0331,"Small Newspaper Group",Private,,D,20103,6,20103,,EP,CAC,,,,
Newspaper,NP2045-2020,2020,NP2045,"Daily Journal The",,Illinois,Kankakee,Kankakee,No,No,OW0331,"Small Newspaper Group",Private,,D,20103,6,,,,,,,,
Newspaper,NP4302-2004,2004,NP4302,"Daily Journal, Park Hills",,Missouri,"Park Hills","St. Francois",No,Yes,OW0168,Pulitzer,Public,,D,8214,7,,,,,,,,
Newspaper,NP4302-2014,2014,NP4302,"Daily Journal, Park Hills",,Missouri,"Park Hills","St. Francois",No,Yes,OW0198,"Lee Enterprises",Public,,D,5636,6,,,,,,,,
Newspaper,NP4302-2016,2016,NP4302,"Daily Journal, Park Hills",,Missouri,"Park Hills","St. Francois",No,Yes,OW0198,"Lee Enterprises",Public,,D,4656,6,,,,,,,,
Newspaper,NP4302-2018,2018,NP4302,"Daily Journal, Park Hills",,Missouri,"Park Hills","St. Francois",No,Yes,OW0198,"Lee Enterprises",Public,,D,4656,6,4491,165,EP,AAM,,,,
Newspaper,NP4302-2020,2020,NP4302,"Daily Journal, Park Hills",,Missouri,"Park Hills","St. Francois",No,No,OW5098,"Lee/Bh Media",Public,,D,4656,6,,,,,,,,
Newspaper,NP7004-2004,2004,NP7004,"Daily Journal/Messenger",,"South Carolina",Seneca,Oconee,No,Yes,OW3100,"Edwards, Jerry",,,D,8938,5,,,,,,,,
Newspaper,NP7004-2014,2014,NP7004,"Daily Journal/Messenger",,"South Carolina",Seneca,Oconee,No,Yes,OW3100,"Edwards, Jerry",,,D,9676,5,,,,,,,,
Newspaper,NP7004-2016,2016,NP7004,"Daily Journal/Messenger",,"South Carolina",Seneca,Oconee,No,Yes,OW3100,"Edwards, Jerry",,,D,9676,5,,,,,,,,
Newspaper,NP7004-2018,2018,NP7004,"Daily Journal/Messenger",,"South Carolina",Seneca,Oconee,No,Yes,OW3100,"Edwards, Jerry",,,D,9676,5,9676,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP7004-2020,2020,NP7004,"Daily Journal/Messenger",,"South Carolina",Seneca,Oconee,No,No,OW3100,"Edwards, Jerry",,,D,9676,5,,,,,,,,
Newspaper,NP4528-2004,2004,NP4528,"Daily Leader",,Mississippi,Brookhaven,Lincoln,No,Yes,OW2076,"Southwest Publishers LLC",,,D,6741,6,,,,,,,,
Newspaper,NP4528-2014,2014,NP4528,"Daily Leader",,Mississippi,Brookhaven,Lincoln,No,Yes,OW0025,"Boone Newspapers",Private,,D,5257,5,,,,,,,,
Newspaper,NP4528-2016,2016,NP4528,"Daily Leader",,Mississippi,Brookhaven,Lincoln,No,Yes,OW0025,"Boone Newspapers",Private,,D,5130,5,,,,,,,,
Newspaper,NP4528-2018,2018,NP4528,"Daily Leader",,Mississippi,Brookhaven,Lincoln,No,Yes,OW0025,"Boone Newspapers",Private,,D,5130,5,5130,,EP,AAM,,,,
Newspaper,NP4528-2020,2020,NP4528,"Daily Leader",,Mississippi,Brookhaven,Lincoln,No,No,OW0025,"Boone Newspapers",Private,,D,5130,5,,,,,,,,
Newspaper,NP2046-2004,2004,NP2046,"Daily Ledger",,Illinois,Canton,Fulton,No,No,OW0129,"Liberty Group Publishing",Investment,,D,5900,6,,,,,,,,
Newspaper,NP2046-2014,2014,NP2046,"Daily Ledger",,Illinois,Canton,Fulton,No,No,OW0618,"New Media/GateHouse",Investment,,D,4800,6,,,,,,,,
Newspaper,NP2046-2016,2016,NP2046,"Daily Ledger",,Illinois,Canton,Fulton,No,No,OW0618,"New Media/GateHouse",Investment,,D,3800,6,,,,,,,,
Newspaper,NP2046-2018,2018,NP2046,"Daily Ledger",,Illinois,Canton,Fulton,No,No,OW0618,"New Media/GateHouse",Investment,,D,3800,6,3800,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP2046-2020,2020,NP2046,"Daily Ledger",,Illinois,Canton,Fulton,No,No,OW5094,Gannett/Gatehouse,Investment,,D,3800,6,,,,,,,,
Newspaper,NP6704-2004,2004,NP6704,"Daily Local News",,Pennsylvania,"West Chester",Chester,No,No,OW0467,"Journal Register Co.",Public,,D,28894,7,,,,,,,,
Newspaper,NP6704-2014,2014,NP6704,"Daily Local News",,Pennsylvania,"West Chester",Chester,No,No,OW0388,"Digital First Media",Investment,,D,25421,7,,,,,,,,
Newspaper,NP6704-2016,2016,NP6704,"Daily Local News",,Pennsylvania,"West Chester",Chester,No,No,OW0388,"Digital First Media",Investment,,D,24670,7,,,,,,,,
Newspaper,NP6704-2018,2018,NP6704,"Daily Local News",,Pennsylvania,"West Chester",Chester,No,No,OW0388,"Digital First Media",Investment,,D,24670,7,16078,8592,EP,AAM,,,,
Newspaper,NP6704-2020,2020,NP6704,"Daily Local News",,Pennsylvania,"West Chester",Chester,No,No,OW5101,"Tribune/Digital First",Investment,,D,24670,7,,,,,,,,
Digital,DG0425-2020,2020,DG0425,"Daily Memphian",Local,Tennessee,Memphis,"shelby county",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP5597-2004,2004,NP5597,"Daily Messenger The",,"New York",Canandaigua,Ontario,No,Yes,OW2541,"Messenger-Post Newspapers",,,D,12134,6,,,,,,,,
Newspaper,NP5597-2014,2014,NP5597,"Daily Messenger The",,"New York",Canandaigua,Ontario,No,Yes,OW0618,"New Media/GateHouse",Investment,,D,11000,6,,,,,,,,
