ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
97001656,NA,Jackson Historic District,Alabama,Clarke,Jackson,"Roughly along College, Forest, and Carroll Aves., bounded by Cedar, Florida, Commerce, Clinton, and Spruce Sts.",Listed,Multiple,FALSE,180,Architecture; Commerce; Community Planning And Development,District,https://catalog.archives.gov/id/77835013,FALSE,FALSE,FALSE,TRUE,FALSE,1998-01-23,NA,NA,NA,97001656,Jackson,"Jackson Historic District, Roughly along College, Forest, and Carroll Aves., bounded by Cedar, Florida, Commerce, Clinton, and Spruce Sts., Jackson, Alabama",31.510341992374,-87.891715023616
99000151,NA,Thomasville Historic District,Alabama,Clarke,Thomasville,"Roughly bounded by AL 43, 1145 W. Front St., Wilson St., and 818 W. Third St.",Listed,Multiple,FALSE,138,Commerce; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835017,FALSE,FALSE,FALSE,TRUE,FALSE,1999-02-12,NA,NA,NA,99000151,Thomasville,"Thomasville Historic District, Roughly bounded by AL 43, 1145 W. Front St., Wilson St., and 818 W. Third St., Thomasville, Alabama",31.905334988565,-87.739929988859
98000409,NA,Whatley Historic District,Alabama,Clarke,Whatley,"Roughly along Whatley Rd., from Grove Hill to the RR tracks",Listed,Multiple,FALSE,45,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77835019,FALSE,FALSE,FALSE,TRUE,FALSE,1998-04-30,NA,NA,NA,98000409,Whatley,"Whatley Historic District, Roughly along Whatley Rd., from Grove Hill to the RR tracks, Whatley, Alabama",31.647716,-87.708679
73000338,NA,Colbert County Courthouse Square Historic District,Alabama,Colbert,Tuscumbia,"Roughly bounded by E. and W. 2nd, N. and S. Cave, E. and W. 6th, and N. and S. Indian Sts.",Listed,Single,FALSE,72,Architecture,District,https://catalog.archives.gov/id/77835946,FALSE,FALSE,FALSE,TRUE,FALSE,1973-05-24,NA,See Also:Tuscumbia Historic District,NA,73000338,Colbert County Courthouse Square,"Colbert County Courthouse Square Historic District, Roughly bounded by E. and W. 2nd, N. and S. Cave, E. and W. 6th, and N. and S. Indian Sts., Tuscumbia, Alabama",34.7334,-87.70357
84000603,NA,Nitrate Village No. 1 Historic District,Alabama,Colbert,Sheffield,"Roughly bounded by Wilson Dam Circle, Wheeler and Wilson Dam Aves., Fontana, and Pickwick Sts.",Listed,Single,FALSE,75.7,Industry; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835952,FALSE,FALSE,TRUE,FALSE,FALSE,1984-08-30,NA,NA,NA,84000603,Nitrate Village No. 1,"Nitrate Village No. 1 Historic District, Roughly bounded by Wilson Dam Circle, Wheeler and Wilson Dam Aves., Fontana, and Pickwick Sts., Sheffield, Alabama",34.74667322761,-87.717503443516
10000271,NA,Sheffield Downtown Commercial Historic District,Alabama,Colbert,Sheffield,"1st & 5th Sts., Pittsburgh & Columbia Aves.",Listed,Single,FALSE,47,Commerce; Architecture; Industry; Politics/Government,District,https://catalog.archives.gov/id/77835962,FALSE,FALSE,FALSE,TRUE,FALSE,2010-05-24,NA,NA,NA,10000271,Sheffield Downtown Commercial,"Sheffield Downtown Commercial Historic District, 1st & 5th Sts., Pittsburgh & Columbia Aves., Sheffield, Alabama",34.7607777,-87.6996533
02000481,NA,Sheffield Residential Historic District,Alabama,Colbert,Sheffield,"Roughly bounded by Riverside Pk, River Bluff Dr., Wood, Third, Second Sts., 15th Ave., 27th St., and 19th Ave.",Listed,Single,FALSE,160,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77835950,FALSE,FALSE,FALSE,TRUE,FALSE,2002-05-16,NA,NA,NA,02000481,Sheffield Residential,"Sheffield Residential Historic District, Roughly bounded by Riverside Pk, River Bluff Dr., Wood, Third, Second Sts., 15th Ave., 27th St., and 19th Ave., Sheffield, Alabama",34.759846,-87.698592
85001158,NA,Tuscumbia Historic District,Alabama,Colbert,Tuscumbia,"Roughly bounded by N. & E. Commons, Eight St. and Spring Rd., Hooks, W. 5th & S. Milton including Steel Bridge",Listed,Single,FALSE,232,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77835948,FALSE,FALSE,FALSE,TRUE,FALSE,1985-05-23,NA,See Also:70000101;73000338;82001603;84000749,NA,85001158,Tuscumbia,"Tuscumbia Historic District, Roughly bounded by N. & E. Commons, Eight St. and Spring Rd., Hooks, W. 5th & S. Milton including Steel Bridge, Tuscumbia, Alabama",34.73242901486,-87.709317015349
93001542,NA,New Evergreen Commercial Historic District,Alabama,Conecuh,Evergreen,"Roughly bounded by Mill, Cooper, Rural, Court, Liberty, E. Front, Cary and Despious Sts.",Listed,Single,FALSE,12,Commerce; Transportation,District,https://catalog.archives.gov/id/77835974,FALSE,FALSE,FALSE,TRUE,FALSE,1994-01-21,NA,See Also:Louisville and Nashville Depot,NA,93001542,New Evergreen Commercial,"New Evergreen Commercial Historic District, Roughly bounded by Mill, Cooper, Rural, Court, Liberty, E. Front, Cary and Despious Sts., Evergreen, Alabama",31.433088505377,-86.953825572018
88003238,AD,Andalusia Commercial Historic District (Additional Documentation),Alabama,Covington,Andalusia,"Court Sq., O'Neal Ct., Central, Church, Coffee, North Cotton, South Cotton, Crescent, Dunson, Historic Central, Pear, East Three Notch, and South Three Notch Sts.",Listed,Add.doc.,FALSE,49.5,Community Planning And Development; Transportation; Architecture; Commerce,District,https://catalog.archives.gov/id/77835990,FALSE,FALSE,FALSE,TRUE,FALSE,1989-01-26,NA,NA,NA,88003238,Andalusia Commercial (Additional Documentation),"Andalusia Commercial Historic District (Additional Documentation), Court Sq., O'Neal Ct., Central, Church, Coffee, North Cotton, South Cotton, Crescent, Dunson, Historic Central, Pear, East Three Notch, and South Three Notch Sts., Andalusia, Alabama",31.3080633,-86.4827831
100008373,BC,Andalusia Commercial Historic District (Boundary Increase And Decrease),Alabama,Covington,Andalusia,"Court Sq., O'Neal Ct., Central, Church, Coffee, North Cotton, South Cotton, Crescent, Dunson, Historic Central, Pear, East Three Notch, and South Three Notch Sts.",Listed,Boundary,FALSE,49.5,Community Planning And Development; Transportation; Architecture; Commerce; Politics/Government,District,https://catalog.archives.gov/id/77835990,FALSE,FALSE,FALSE,TRUE,FALSE,2022-11-17,NA,NA,NA,88003238,Andalusia Commercial (Boundary Increase And Decrease),"Andalusia Commercial Historic District (Boundary Increase And Decrease), Court Sq., O'Neal Ct., Central, Church, Coffee, North Cotton, South Cotton, Crescent, Dunson, Historic Central, Pear, East Three Notch, and South Three Notch Sts., Andalusia, Alabama",31.3080633,-86.4827831
10001050,NA,Florala Historic District,Alabama,Covington,Florala,"23216-24310 Fifth Ave, N Fifth St. 519-1189 S Fifth St. 1113-1115 Fourth St, 22510-22664 Wall St",Listed,Single,FALSE,69.5,Commerce; Architecture,District,https://catalog.archives.gov/id/77835996,FALSE,FALSE,FALSE,TRUE,FALSE,2010-12-21,NA,NA,NA,10001050,Florala,"Florala Historic District, 23216-24310 Fifth Ave, N Fifth St. 519-1189 S Fifth St. 1113-1115 Fourth St, 22510-22664 Wall St, Florala, Alabama",31.004596981688,-86.32825597484
09000692,NA,J.w. Shreve Addition Historic District,Alabama,Covington,Andalusia,"115-300 6th Ave, 302-425 College St., 403-505 E. Three Notch St.",Listed,Single,FALSE,30,Architecture,District,https://catalog.archives.gov/id/77835986,FALSE,FALSE,FALSE,TRUE,FALSE,2009-09-09,NA,NA,NA,09000692,J.w. Shreve Addition,"J.w. Shreve Addition Historic District, 115-300 6th Ave, 302-425 College St., 403-505 E. Three Notch St., Andalusia, Alabama",31.308605005643,-86.4766040102
01001164,NA,Opp Commercial Historic District,Alabama,Covington,Opp,"Roughly bounded by Covington Ave., Hart, Main, Whaley and College Sts.",Listed,Single,FALSE,160,Architecture; Community Planning And Development; Transportation; Commerce,District,https://catalog.archives.gov/id/77835992,FALSE,FALSE,FALSE,TRUE,FALSE,2001-10-29,NA,NA,NA,01001164,Opp Commercial,"Opp Commercial Historic District, Roughly bounded by Covington Ave., Hart, Main, Whaley and College Sts., Opp, Alabama",31.282685,-86.255754
04000558,NA,Brantley Historic District,Alabama,Crenshaw,Brantley,"Roughly bounded by Sasser St, Fulton Ave., Peachtree St. and Wyatt, and Central of Georgia RR",Listed,Single,FALSE,48.8,Architecture; Commerce,District,https://catalog.archives.gov/id/77836002,FALSE,FALSE,FALSE,TRUE,FALSE,2004-06-02,NA,NA,NA,04000558,Brantley,"Brantley Historic District, Roughly bounded by Sasser St, Fulton Ave., Peachtree St. and Wyatt, and Central of Georgia RR, Brantley, Alabama",31.5823775,-86.2571966
04000926,NA,Luverne Historic District,Alabama,Crenshaw,Luverne,"Bounded by 1st, 6th Sts., Legrande, Glenwood, Folmar and Hawkins Aves.",Listed,Single,FALSE,100,Architecture; Commerce,District,https://catalog.archives.gov/id/77836000,FALSE,FALSE,FALSE,TRUE,FALSE,2005-01-14,NA,NA,NA,04000926,Luverne,"Luverne Historic District, Bounded by 1st, 6th Sts., Legrande, Glenwood, Folmar and Hawkins Aves., Luverne, Alabama",31.717825,-86.263812
85000738,NA,Cullman Downtown Commercial Historic District,Alabama,Cullman,Cullman,"Roughly bounded by 4th and 1st Aves., 2nd and 5th Sts. SE",Listed,Single,FALSE,11,Commerce; Transportation; Architecture,District,https://catalog.archives.gov/id/77836012,FALSE,FALSE,FALSE,TRUE,FALSE,1985-04-11,NA,See Also:Stiefelmeyer's,NA,85000738,Cullman Downtown Commercial,"Cullman Downtown Commercial Historic District, Roughly bounded by 4th and 1st Aves., 2nd and 5th Sts. SE, Cullman, Alabama",34.173931993625,-86.839604036342
84000615,NA,Cullman Historic District,Alabama,Cullman,Cullman,"Roughly bounded by 1st and 8th Aves., 3rd and 9th Sts.",Listed,Single,FALSE,88.5,Transportation; European; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77836014,FALSE,FALSE,TRUE,FALSE,FALSE,1984-08-30,NA,Die Deutsche Kolonie Von Nord Alabama,NA,84000615,Cullman,"Cullman Historic District, Roughly bounded by 1st and 8th Aves., 3rd and 9th Sts., Cullman, Alabama",34.16857650232,-86.839951214772
78000487,NA,Carlowville Historic District,Alabama,Dallas,Selma,17 Mi. (27 km) S of Selma on AL 89,Listed,Single,FALSE,780,Architecture,District,https://catalog.archives.gov/id/77836044,FALSE,FALSE,TRUE,FALSE,FALSE,1978-01-18,NA,NA,NA,78000487,Carlowville,"Carlowville Historic District, 17 Mi. (27 km) S of Selma on AL 89, Selma, Alabama",32.4312167,-87.032392
90000886,NA,Icehouse Historic District,Alabama,Dallas,Selma,"Roughly bounded by Jefferson Davis and Dallas Aves., Union and Lapsley Sts., and Valley Cr.",Listed,Single,FALSE,116,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77836054,FALSE,FALSE,FALSE,TRUE,FALSE,1990-06-28,NA,NA,NA,90000886,Icehouse,"Icehouse Historic District, Roughly bounded by Jefferson Davis and Dallas Aves., Union and Lapsley Sts., and Valley Cr., Selma, Alabama",32.414768497653,-87.03100249033
78000486,NA,Old Town Historic District,Alabama,Dallas,Selma,"Roughly bounded by the Alabama River, Jefferson Davis Ave., Pettus, Broad, and Franklin Sts.",Listed,Single,FALSE,242,Politics/Government; Architecture,District,https://catalog.archives.gov/id/77836062,FALSE,TRUE,FALSE,FALSE,FALSE,1978-05-03,NA,"See Also:Morgan,John Tyler,House;St. Paul's Episcopal Church",NA,78000486,Old Town,"Old Town Historic District, Roughly bounded by the Alabama River, Jefferson Davis Ave., Pettus, Broad, and Franklin Sts., Selma, Alabama",34.473390991089,-86.801725964435
03001137,NA,Old Town Historic District Boundary Increase And Additional Documentation,Alabama,Dallas,Selma,"Jefferson Davis Ave.; area roughly bounded by Broad, Dallal, US 80 and Franlin; Selma Ave.; and Franklin St.",Listed,Single,FALSE,81,Industry; Architecture; Commerce; Politics/Government; Education; Black; Transportation,District,https://catalog.archives.gov/id/77836076,FALSE,FALSE,FALSE,TRUE,FALSE,2003-11-15,NA,NA,NA,03001137,Old Town Boundary Increase And Additional Documentation,"Old Town Historic District Boundary Increase And Additional Documentation, Jefferson Davis Ave.; area roughly bounded by Broad, Dallal, US 80 and Franlin; Selma Ave.; and Franklin St., Selma, Alabama",32.409775984664,-87.018568984707
90000887,AD,Riverview Historic District,Alabama,Dallas,Selma,"Roughly bounded by Selma Ave., Satterfield and Lapsley Sts. and the Alabama R.",Listed,Add.doc.,FALSE,86,Community Planning And Development; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1990-06-28,NA,NA,NA,90000887,Riverview,"Riverview Historic District, Roughly bounded by Selma Ave., Satterfield and Lapsley Sts. and the Alabama R., Selma, Alabama",32.4312167,-87.032392
100009126,MP,Selma University Historic District,Alabama,Dallas,Selma,1501 Boynton St.,Listed,Multiple,FALSE,13,Social History; Ethnic Heritage-Black; Education,District,NA,FALSE,FALSE,TRUE,TRUE,FALSE,2023-07-14,NA,Alabama Baptist Normal and Theological School; Alabama Baptist Colored University; Selma University,NA,100009126,Selma University,"Selma University Historic District, 1501 Boynton St., Selma, Alabama",32.420153954262,-87.031609801125
72000160,NA,Water Avenue Historic District,Alabama,Dallas,Selma,Water Ave.,Listed,Single,FALSE,8.9,Commerce; Architecture,District,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1972-12-26,NA,NA,NA,72000160,Water Avenue,"Water Avenue Historic District, Water Ave., Selma, Alabama",32.40847,-87.01443
05000650,AD,Water Avenue Historic District (Additional Documentation),Alabama,Dallas,Selma,"Water Ave. bounded by Lauderdale St., MLK Blvd., Beech Creek., Alabama R,",Listed,Add.doc.,FALSE,10,Commerce; Architecture,District,https://catalog.archives.gov/id/77836072,FALSE,FALSE,FALSE,TRUE,FALSE,2005-07-07,NA,NA,NA,05000650,Water Avenue (Additional Documentation),"Water Avenue Historic District (Additional Documentation), Water Ave. bounded by Lauderdale St., MLK Blvd., Beech Creek., Alabama R,, Selma, Alabama",32.4312167,-87.032392
100003108,MP,Water Avenue Historic District (Boundary Increase),Alabama,Dallas,Selma,Address Restricted,Listed,Multiple,TRUE,80.5,Commerce; Architecture; Black; Military,District,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2021-06-25,NA,NA,NA,05000650,Water Avenue (Boundary Increase),"Water Avenue Historic District (Boundary Increase), Address Restricted, Selma, Alabama",32.40847,-87.01443
06000181,NA,Collinsville Historic District,Alabama,De Kalb,Collinsville,"Valley Ave., Main St. and Grand Ave.",Listed,Single,FALSE,60,Architecture,District,https://catalog.archives.gov/id/77836084,FALSE,FALSE,FALSE,TRUE,FALSE,2006-03-29,NA,NA,NA,06000181,Collinsville,"Collinsville Historic District, Valley Ave., Main St. and Grand Ave., Collinsville, Alabama",34.262544007163,-85.857982004927
89000308,NA,Fort Payne Boom Town Historic District,Alabama,De Kalb,Fort Payne,Roughly Gault St. from 4th St. NE. to 6th St. NE.,Listed,Single,FALSE,8,Industry; Architecture,District,https://catalog.archives.gov/id/77836090,FALSE,FALSE,FALSE,TRUE,FALSE,1989-04-21,NA,See Also:Alabama Great Southern Railroad Depo;Fort Payne Ope,NA,89000308,Fort Payne Boom Town,"Fort Payne Boom Town Historic District, Roughly Gault St. from 4th St. NE. to 6th St. NE., Fort Payne, Alabama",34.44425,-85.71941
89000307,NA,Fort Payne Main Street Historic District,Alabama,De Kalb,Fort Payne,Roughly Gault Ave. from 2nd St. NE. to 2nd St. NW.,Listed,Single,FALSE,6,Politics/Government; Architecture,District,https://catalog.archives.gov/id/77836094,FALSE,FALSE,FALSE,TRUE,FALSE,1989-04-21,NA,NA,NA,89000307,Fort Payne Main Street,"Fort Payne Main Street Historic District, Roughly Gault Ave. from 2nd St. NE. to 2nd St. NW., Fort Payne, Alabama",34.44104,-85.7226
88000444,NA,Fort Payne Residential Historic District,Alabama,De Kalb,Fort Payne,"Roughly bounded by Forrest Ave. and Elm St., Fifth St. NW, Grand and Alabama Aves., and Fourth St. SW and Second St. NW",Listed,Single,FALSE,34,Industry; Architecture,District,https://catalog.archives.gov/id/77836092,FALSE,FALSE,FALSE,TRUE,FALSE,1988-05-04,NA,NA,NA,88000444,Fort Payne Residential,"Fort Payne Residential Historic District, Roughly bounded by Forrest Ave. and Elm St., Fifth St. NW, Grand and Alabama Aves., and Fourth St. SW and Second St. NW, Fort Payne, Alabama",34.43971598262,-85.726498023479
92000055,NA,East Wetumpka Commercial Historic District,Alabama,Elmore,Wetumpka,"Roughly, Company St. from Spring St. to E. Bridge St. and E. Bridge and Commerce Sts. from Main to Hill Sts.",Listed,Single,FALSE,6,Commerce; Architecture,District,https://catalog.archives.gov/id/77836119,FALSE,FALSE,FALSE,TRUE,FALSE,1992-02-20,NA,NA,NA,92000055,East Wetumpka Commercial,"East Wetumpka Commercial Historic District, Roughly, Company St. from Spring St. to E. Bridge St. and E. Bridge and Commerce Sts. from Main to Hill Sts., Wetumpka, Alabama",NA,NA
99000884,NA,East Wetumpka Commercial Historic District (Boundary Increase),Alabama,Elmore,Wetumpka,206 S. East Main St.,Listed,Single,FALSE,0.9,Architecture,District,https://catalog.archives.gov/id/77836117,FALSE,FALSE,FALSE,TRUE,FALSE,1999-07-28,NA,NA,NA,99000884,East Wetumpka Commercial (Boundary Increase),"East Wetumpka Commercial Historic District (Boundary Increase), 206 S. East Main St., Wetumpka, Alabama",32.53743,-86.20515
92000072,NA,Tallassee Commercial Historic District,Alabama,Elmore,Tallassee,"Roughly, 3 blocks on S side Barnett Blvd. between old River Rd. and DuBois St.",Listed,Single,FALSE,6.5,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77836121,FALSE,FALSE,FALSE,TRUE,FALSE,1992-03-06,NA,NA,NA,92000072,Tallassee Commercial,"Tallassee Commercial Historic District, Roughly, 3 blocks on S side Barnett Blvd. between old River Rd. and DuBois St., Tallassee, Alabama",32.534054941703,-85.888226948623
100004641,RS,Atmore Commercial Historic District,Alabama,Escambia,Atmore,"Carney, Main, Trammell, Roberts, Presley, E. Church & Ridgeley Sts., Pensacola, Nashville & Louisville Aves.",Listed,Resubmission,FALSE,70.09,Architecture; Commerce; Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-06-18,NA,NA,NA,100004641,Atmore Commercial,"Atmore Commercial Historic District, Carney, Main, Trammell, Roberts, Presley, E. Church & Ridgeley Sts., Pensacola, Nashville & Louisville Aves., Atmore, Alabama",31.024078305822,-87.49381463858
02000484,NA,Alabama City Wall Street Historic District,Alabama,Etowah,Gadsden,"Roughly along Wall St., from Norris Ave. to Meighan Blvd.",Listed,Single,FALSE,10,Architecture; Social History,District,https://catalog.archives.gov/id/77836151,FALSE,FALSE,FALSE,TRUE,FALSE,2002-05-16,NA,NA,NA,02000484,Alabama City Wall Street,"Alabama City Wall Street Historic District, Roughly along Wall St., from Norris Ave. to Meighan Blvd., Gadsden, Alabama",34.02052,-86.04554
13000893,NA,Attalla Downtown Historic District,Alabama,Etowah,Attalla,"3rd St. N., 4th St. N. & 5th Ave. S.",Listed,Single,FALSE,10.8,Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-12-11,NA,NA,NA,13000893,Attalla Downtown,"Attalla Downtown Historic District, 3rd St. N., 4th St. N. & 5th Ave. S., Attalla, Alabama",34.02284,-86.08929
97001165,NA,Gadsden Downtown Historic District,Alabama,Etowah,Gadsden,"Along Broad St., roughly bounded by Locust, 3rd, S. 5th, Chestnut, and 7th Sts.",Listed,Single,FALSE,43,Architecture; Commerce,District,https://catalog.archives.gov/id/77836147,FALSE,FALSE,FALSE,TRUE,FALSE,1997-09-26,NA,NA,NA,97001165,Gadsden Downtown,"Gadsden Downtown Historic District, Along Broad St., roughly bounded by Locust, 3rd, S. 5th, Chestnut, and 7th Sts., Gadsden, Alabama",34.014034994884,-86.00842903648
05000649,NA,Turrentine Historic District,Alabama,Etowah,Gadsen,300-633 Turrentine Ave.,Listed,Single,FALSE,17,Architecture,District,https://catalog.archives.gov/id/77836141,FALSE,FALSE,FALSE,TRUE,FALSE,2005-07-06,NA,NA,NA,05000649,Turrentine,"Turrentine Historic District, 300-633 Turrentine Ave., Gadsen, Alabama",34.005051438699,-86.014451601549
12001020,NA,Fayette County Courthouse Historic District (Boundary Increase),Alabama,Fayette,Fayette,"Temple Ave. N. & S., 1st Ave. E. & W., 2nd St. S., 1st St. N.",Listed,Single,FALSE,17,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-03-26,NA,NA,NA,12001020,Fayette County Courthouse (Boundary Increase),"Fayette County Courthouse Historic District (Boundary Increase), Temple Ave. N. & S., 1st Ave. E. & W., 2nd St. S., 1st St. N., Fayette, Alabama",33.68472,-87.83111
100003123,RS,Russellville Commercial Historic District,Alabama,Franklin,Russellville,"Along sections of Jackson & Coffee Aves., Lawrence, Lauderdale & Madison Sts.",Listed,Resubmission,FALSE,104,Architecture; Commerce; Politics/Government; Religion; Entertainment/Recreation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-01-29,NA,NA,NA,100003123,Russellville Commercial,"Russellville Commercial Historic District, Along sections of Jackson & Coffee Aves., Lawrence, Lauderdale & Madison Sts., Russellville, Alabama",34.507632,-87.728983
100011147,RS,Geneva Commercial Historic District,Alabama,Geneva,Geneva,"S Commerce St, E Church Ave, E Water Ave, E Town Ave",Listed,Resubmission,FALSE,23,Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2026-05-13,NA,NA,NA,100011147,Geneva Commercial,"Geneva Commercial Historic District, S Commerce St, E Church Ave, E Water Ave, E Town Ave, Geneva, Alabama",31.0328907,-85.868774
76000328,NA,Greensboro Historic District,Alabama,Hale,Greensboro,Main St. between Hobson and 1st,Listed,Single,FALSE,106,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77836200,FALSE,FALSE,TRUE,FALSE,FALSE,1976-08-13,NA,NA,NA,76000328,Greensboro,"Greensboro Historic District, Main St. between Hobson and 1st, Greensboro, Alabama",32.70414,-87.59455
100011166,SG,Headland Commercial Historic District,Alabama,Henry,Headland,Four blocks in downtown Headland centered around the Public Square,Listed,Single,FALSE,18.5,Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-12-11,NA,NA,NA,100011166,Headland Commercial,"Headland Commercial Historic District, Four blocks in downtown Headland centered around the Public Square, Headland, Alabama",31.3514127,-85.3413032
02000479,NA,Bridgeport Historic District,Alabama,Jackson,Bridgeport,"Roughly bounded by Bridgeport City Limits, Enrich Ave., Bridgeport, 5th Ave., Broadway Ave., 8th St., and 11th Ave.",Listed,Single,FALSE,160,Commerce; Architecture; Transportation; Military,District,https://catalog.archives.gov/id/77836238,FALSE,FALSE,FALSE,TRUE,FALSE,2002-05-16,NA,NA,NA,02000479,Bridgeport,"Bridgeport Historic District, Roughly bounded by Bridgeport City Limits, Enrich Ave., Bridgeport, 5th Ave., Broadway Ave., 8th St., and 11th Ave., Bridgeport, Alabama",41.500591990305,-90.587013974128
83002970,NA,College Hill Historic District,Alabama,Jackson,Scottsboro,306--418 and 405--411 College Ave.,Listed,Single,FALSE,7.1,Architecture,District,https://catalog.archives.gov/id/77836232,FALSE,FALSE,FALSE,TRUE,FALSE,1983-03-30,NA,NA,NA,83002970,College Hill,"College Hill Historic District, 306--418 and 405--411 College Ave., Scottsboro, Alabama",34.670192419863,-86.028128688237
