system:index,institution_type,name,no2,.geo
00000000000000003440_0,Power Plant,"LaFayette Solar WI, LLC",3.747723102301913E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.50651336787585,42.72836648914504]}"
00000000000000003441_0,Power Plant,"Raymond Solar WI, LLC",4.886189636299381E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.06633887865729,42.791248559033406]}"
00000000000000003442_0,Power Plant,"Silver Lake Solar WI, LLC",4.687283401478003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.19210301843403,42.602602349368304]}"
00000000000000003443_0,Power Plant,"Spring Prairie Solar WI, LLC",4.0744408451057714E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.31786715821076,42.66548441925667]}"
00000000000000003444_0,Power Plant,Citadel Battery Storage Plant,4.587535052971754E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.04624863626597,29.900424231918272]}"
00000000000000003445_0,Power Plant,Wigeon Whistle Battery Storage Plant,2.5419170933532162E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.36677210392166,33.0445277263366]}"
00000000000000003446_0,Power Plant,Bishop Ranch BR 1-X,4.003940691165702E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.76068296796409]}"
00000000000000003447_0,Power Plant,Dynamic Energy CT STAG,3.830356306398876E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0375241753377,41.21919681182424]}"
00000000000000003448_0,Power Plant,White Plains RFP Shapham Place,5.025197200834316E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,41.030550602159146]}"
00000000000000003449_0,Power Plant,Highway 43 1887-WD,2.6546403124078623E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31872761317544,35.49692845198289]}"
0000000000000000344a_0,Power Plant,Nachtigall 1836-WD,2.7529513820314703E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31872761317544,35.62269259175962]}"
0000000000000000344b_0,Power Plant,Terry 1818-WD,2.7529513820314703E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31872761317544,35.62269259175962]}"
0000000000000000344c_0,Power Plant,Kern Sunset 1886-WD,3.7702670996275625E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.87855312395688,35.24540017242943]}"
0000000000000000344d_0,Power Plant,DG Harlem Solar,3.2255260535513115E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.38686234631298,42.16242786014974]}"
0000000000000000344e_0,Power Plant,Plote Somonauk,4.417177740169399E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.69515957754095,41.65937130104281]}"
0000000000000000344f_0,Power Plant,Slocum Energy Storage,4.038393463101149E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1615374273647,42.099545790261374]}"
00000000000000003450_0,Power Plant,All World Solar Facility,3.742200835465625E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.00956992698279,42.47683820959158]}"
00000000000000003451_0,Power Plant,Stampede Solar Hybrid,1.7793727905008953E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.29777691581944,33.17029186611333]}"
00000000000000003452_0,Power Plant,Yellowstone County Generating Station,1.5358941982093044E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.75453987192986,45.68382377389827]}"
00000000000000003453_0,Power Plant,Valley Sun Solar,1.0660841261667512E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.13272272404511,47.318757590995794]}"
00000000000000003454_0,Power Plant,Hickory Solar,3.1029730790814524E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39297546452686,39.14408850550815]}"
00000000000000003455_0,Power Plant,Abel Solar,3.197443843886094E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.01568304519665,41.785135440819545]}"
00000000000000003456_0,Power Plant,ABIA Parking Structure,3.047479892194271E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.68729557157737,30.214834581360105]}"
00000000000000003457_0,Power Plant,Bunker Hill Solar,3.3052926707193806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.88991890541992,41.785135440819545]}"
00000000000000003458_0,Power Plant,Open Sky Ranch Inc,4.5344780307727705E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01043038194747,36.44015950030839]}"
00000000000000003459_0,Power Plant,City of Atwater NEM,3.3541671906194063E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.63925108083114,37.257626408857156]}"
0000000000000000345a_0,Power Plant,DPC Madison,3.043083475798914E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96502721173601,43.294305118140336]}"
0000000000000000345b_0,Power Plant,DPC York,3.050721314756085E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14144718497339,41.97378165048464]}"
0000000000000000345c_0,Power Plant,Brittlebush Solar,2.2093671187911748E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.52135094701799,32.91876358655986]}"
0000000000000000345d_0,Power Plant,FedEx Hagerstown,2.7889794053850715E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.81656148685354,39.64714506461508]}"
0000000000000000345e_0,Power Plant,French Road Solar,1.4961709005404259E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.38425100359858,46.62705482222376]}"
0000000000000000345f_0,Power Plant,GRE Cambridge Solar,2.44893621410164E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.15978653961497,45.558059634121534]}"
00000000000000003460_0,Power Plant,Harmony Solar Project,2.8925200048333037E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.76415476564318,42.35107406981484]}"
00000000000000003461_0,Power Plant,Illinois PV Knox 1B,2.9150070259682008E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.01568304519665,40.77902232260568]}"
00000000000000003462_0,Power Plant,Macomb 2A,2.764929448906744E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70738581396868,40.46461197316385]}"
00000000000000003463_0,Power Plant,Madawaska Solar,1.3630599709681529E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.25848686382184,47.318757590995794]}"
00000000000000003464_0,Power Plant,NJ Airport Solar Project A,1.1753222902644001E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.65325818282894]}"
00000000000000003465_0,Power Plant,NJ Airport Solar Project B,1.1753222902644001E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.65325818282894]}"
00000000000000003466_0,Power Plant,NJ Airport Solar Project C,1.1753222902644001E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.65325818282894]}"
00000000000000003467_0,Power Plant,NJ Airport Solar Project D,1.1753222902644001E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.65325818282894]}"
00000000000000003468_0,Power Plant,Rockford Plant,4.091141971234341E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.00956992698279,42.22530993003811]}"
00000000000000003469_0,Power Plant,Round Grove 1,3.3052926707193806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.88991890541992,41.785135440819545]}"
0000000000000000346a_0,Power Plant,Round Grove 2,3.3052926707193806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.88991890541992,41.785135440819545]}"
0000000000000000346b_0,Power Plant,Fond du Lac Community Solar,3.363337941739569E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.4436312979875,43.73447960735891]}"
0000000000000000346c_0,Power Plant,Illinois PV Knox 1A,2.9150070259682008E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.01568304519665,40.77902232260568]}"
0000000000000000346d_0,Power Plant,Dixie Creek Dairy Solar,4.561338639492624E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50737382284053,36.314395360531655]}"
0000000000000000346e_0,Power Plant,TJX Tucson,2.0767416136767826E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.89253024813434,32.1012966780111]}"
0000000000000000346f_0,Power Plant,Unity Solar Project (IL),2.8925200048333037E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.76415476564318,42.35107406981484]}"
00000000000000003470_0,Power Plant,TJX Phoenix,5.534814307695613E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.15017164590166,33.4218201456668]}"
00000000000000003471_0,Power Plant,TJX Las Vegas,5.7391306290634904E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.10562893065489,36.25151329064329]}"
00000000000000003472_0,Power Plant,Caribou Solar,1.893257015733951E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.00695858426838,46.815701031888864]}"
00000000000000003473_0,Power Plant,TJX 2021 DG El Paso DC,4.359852929045382E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.36502121617194,31.786886328569267]}"
00000000000000003474_0,Power Plant,Jericho Gravel Solar Farm,2.1970564006408445E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,44.4890644460193]}"
00000000000000003475_0,Power Plant,Jericho Landfill Solar Farm,2.4284386318007213E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,44.42618237613094]}"
00000000000000003476_0,Power Plant,Yorktown 1 Solar,3.3052926707193806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.88991890541992,41.785135440819545]}"
00000000000000003477_0,Power Plant,Yorktown 2 Solar,3.3052926707193806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.88991890541992,41.785135440819545]}"
00000000000000003478_0,Power Plant,Costa View Farms,3.2497911139160896E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3248407313893,37.00609812930369]}"
00000000000000003479_0,Power Plant,ME Fort Fairfield Solar Plant,1.768132262530177E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.94407651438,46.68993689211213]}"
0000000000000000347a_0,Power Plant,Farmersville West,2.295435029653631E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.42965417381004,33.17029186611333]}"
0000000000000000347b_0,Power Plant,Rivanna Solar,2.028966903734953E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.38250011584884,37.94932917762919]}"
0000000000000000347c_0,Power Plant,BT Signal Ranch,2.0633416988041282E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.1152438243682,32.98164565644823]}"
0000000000000000347d_0,Power Plant,Montague Energy Storage,2.111086685830616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.79822213221196,41.28207888171261]}"
0000000000000000347e_0,Power Plant,Hardy Hills Solar Energy LLC,3.383837648521116E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.49428713144813,40.33884783338711]}"
0000000000000000347f_0,Power Plant,Delta Electronics Fremont,4.191547850714416E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.50915468841062]}"
00000000000000003480_0,Power Plant,Westwing,3.984877001329274E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.33881785556676,33.73623049510863]}"
00000000000000003481_0,Power Plant,NLMU Diesel,2.84954466452015E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39908858274072,40.90478646238241]}"
00000000000000003482_0,Power Plant,GFTX BESS,2.3184076601730547E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.62441350168899,30.214834581360105]}"
00000000000000003483_0,Power Plant,Connolly BESS,2.3166850818857643E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.4357672920239,33.2331739360017]}"
00000000000000003484_0,Power Plant,TWC,4.6212076577687866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44449175295217,36.125749150866554]}"
00000000000000003485_0,Power Plant,McIntosh Solar,2.524662400294146E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.14931119093697,32.352824957564565]}"
00000000000000003486_0,Power Plant,Ellington - 277 Sadds Mill,4.002145143863157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.4715855463424,41.91089958059627]}"
00000000000000003487_0,Power Plant,Paso Robles - Municipal Airport,1.85047365479389E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.63925108083114,35.68557466164799]}"
00000000000000003488_0,Power Plant,Harris Farms Solar Facility,2.5540129069424354E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19907659161257,36.25151329064329]}"
00000000000000003489_0,Power Plant,Sundial (Troutdale) BESS,3.9613031291529496E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,45.558059634121534]}"
0000000000000000348a_0,Power Plant,"Arthur Kill Energy, LLC",7.776227588608541E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23228350321666,40.527494043052215]}"
0000000000000000348b_0,Power Plant,"Empire Clean Energy, LLC",7.776227588608541E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23228350321666,40.527494043052215]}"
0000000000000000348c_0,Power Plant,"Gabby Giffords Clean Energy, LLC",6.849006097560937E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.527494043052215]}"
0000000000000000348d_0,Power Plant,Gunther,6.150149344525664E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.85499108388646,40.841904392494044]}"
0000000000000000348e_0,Power Plant,Dunns Bridge II Solar,3.656186996415812E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.9344616206667,41.21919681182424]}"
0000000000000000348f_0,Power Plant,PNY BESS LLC,4.8891864974369714E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.89867334416855]}"
00000000000000003490_0,Power Plant,BWC Jimmie Pond,2.1586999431420893E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.82442549281714,44.74059272557277]}"
00000000000000003491_0,Power Plant,ISM Solar Shepherd Acres,1.9484051714816174E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52224137980303,44.300418236354204]}"
00000000000000003492_0,Power Plant,Strix Solar,3.139944583572645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.38686234631298,42.97989476869851]}"
00000000000000003493_0,Power Plant,Richmond (NY),2.353438070992736E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.50215113741172,42.791248559033406]}"
00000000000000003494_0,Power Plant,Sherco Solar I,3.805359300398765E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.91437137827538,45.4322954943448]}"
00000000000000003495_0,Power Plant,"Timbermill Wind, LLC",2.4562473096671095E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.62180215897459,36.125749150866554]}"
00000000000000003496_0,Power Plant,Catskill Solar,2.6157681675320964E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,42.288191999926475]}"
00000000000000003497_0,Power Plant,Claverack Creek Solar,2.6157681675320964E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,42.288191999926475]}"
00000000000000003498_0,Power Plant,Wonderful Orchards - West Valley,2.0346429748218688E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94754831205911,35.68557466164799]}"
00000000000000003499_0,Power Plant,Crossett Solar,1.1634253725727214E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96502721173601,33.107409796224964]}"
0000000000000000349a_0,Power Plant,Foote Creek Rim,9.149426905987166E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.17637500650685,41.65937130104281]}"
0000000000000000349b_0,Power Plant,"Augusta Road Bowdoin Solar, LLC",1.7424991318926938E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95630275080774,43.98600788691237]}"
0000000000000000349c_0,Power Plant,"Canton GLC Solar, LLC",2.8259390563174983E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33359517013794,44.42618237613094]}"
0000000000000000349d_0,Power Plant,"Church Hill Road Augusta Solar, LLC",2.1156552912125588E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70477447125427,44.36330030624257]}"
0000000000000000349e_0,Power Plant,Houlton Road Solar Farm (CSG),1.5622221672556674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.88119444449164,46.7528189620005]}"
0000000000000000349f_0,Power Plant,"Blue Skies Solar, LLC",3.4645718445241786E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.87855312395688,34.99387189287596]}"
000000000000000034a0_0,Power Plant,Clovis High School,2.8297502007928107E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.69602003250564,36.817451919638586]}"
000000000000000034a1_0,Power Plant,Clovis East High School,2.8719409064490354E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63313796261727,36.817451919638586]}"
000000000000000034a2_0,Power Plant,Clovis North High School,2.4728958647611886E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.758902102394,36.88033398952695]}"
000000000000000034a3_0,Power Plant,Eiffel Solar Project,2.034314720808377E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.54930519537291,33.610466355331894]}"
000000000000000034a4_0,Power Plant,San Manuel Central Plant Cogens,9.032268737537272E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.24361930685934,34.17640498432719]}"
000000000000000034a5_0,Power Plant,LSE Pavo Solar,2.4129945526260165E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.04975041176542,42.16242786014974]}"
000000000000000034a6_0,Power Plant,MA Blackstone,3.619335633532029E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.5283544980169,42.03666372037301]}"
000000000000000034a7_0,Power Plant,CA Jurupa Valley 3251 De Forest Circle,1.0263392684391361E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.49514758641281,34.050640844550465]}"
000000000000000034a8_0,Power Plant,USS Martha Solar (CSG),3.4618645478295684E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.97725344816374,44.74059272557277]}"
000000000000000034a9_0,Power Plant,Pivot Energy Minnesota Solar 10,2.909825818296504E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.85760242660088,45.6209417040099]}"
000000000000000034aa_0,Power Plant,Pivot Energy Minnesota Solar 1,3.587734620561662E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.1117720266891]}"
000000000000000034ab_0,Power Plant,Union Vale,2.3781422497693374E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,41.65937130104281]}"
000000000000000034ac_0,Power Plant,Ghent (NY),2.6157681675320964E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,42.288191999926475]}"
000000000000000034ad_0,Power Plant,Stanford,2.4691845864162172E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,41.84801751070791]}"
000000000000000034ae_0,Power Plant,Gloucester,4.694209013458039E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.11263248165379,39.89867334416855]}"
000000000000000034af_0,Power Plant,Ramapo,3.66171452168494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,41.09343267204751]}"
000000000000000034b0_0,Power Plant,Moyer Solar,2.092827344444115E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.89166979316964,36.44015950030839]}"
000000000000000034b1_0,Power Plant,Davis Solar,2.5430258958475654E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.3580476429934,41.40784302148934]}"
000000000000000034b2_0,Power Plant,Genesee - CCR Solar,2.036788763407306E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.81656148685354,43.294305118140336]}"
000000000000000034b3_0,Power Plant,Bullitt Farm Solar,2.0478049688609912E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.23839662143052,43.1685409783636]}"
000000000000000034b4_0,Power Plant,Henry Miller RD,2.8371986974151712E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.63925108083114,37.068980199192055]}"
000000000000000034b5_0,Power Plant,Menifee Power Bank,4.229408714974963E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,33.73623049510863]}"
000000000000000034b6_0,Power Plant,"Sweetland Wind Farm, LLC",2.326383770415211E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.81917282956796,44.36330030624257]}"
000000000000000034b7_0,Power Plant,Federalsburg Energy Storage 1 LLC,3.066204932239843E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74145318053745,38.64103194640121]}"
000000000000000034b8_0,Power Plant,Valley Center 85,2.8512539225621647E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.99209102730588,33.2331739360017]}"
000000000000000034b9_0,Power Plant,Cicero Energy Storage 1 LLC,2.176865363714641E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.05586352997929,43.1685409783636]}"
000000000000000034ba_0,Power Plant,Valley Center 54,2.8512539225621647E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.99209102730588,33.2331739360017]}"
000000000000000034bb_0,Power Plant,Cicero Energy Storage 2 LLC,2.0325196073821986E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.11874559986765,43.1685409783636]}"
000000000000000034bc_0,Power Plant,Sunnyside 1 Solar,2.616968917538724E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91787315377482,42.85413062892177]}"
000000000000000034bd_0,Power Plant,EnerSmart Chula Vista Sub Station,3.272325403376129E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.05497309719425,32.60435323711803]}"
000000000000000034be_0,Power Plant,West Tambo Clean Power II,3.92068258648092E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.7021331507195,37.383390548633884]}"
000000000000000034bf_0,Power Plant,Briscoe 1A,3.898435392510298E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.00956992698279,41.21919681182424]}"
000000000000000034c0_0,Power Plant,Briscoe 2A,3.8541298050642946E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.00956992698279,41.15631474193588]}"
000000000000000034c1_0,Power Plant,CA Manteca 730 Spreckels Ave,3.562265724515009E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20518970982644,37.76068296796409]}"
000000000000000034c2_0,Power Plant,ME Augusta 13 York Farm Rd Solar,1.7276579726320502E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.830538611031,44.300418236354204]}"
000000000000000034c3_0,Power Plant,TX Houston 7080 Express Lane,6.185096440161124E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.23489484593107,29.837542162029905]}"
000000000000000034c4_0,Power Plant,Amherst Community Solar,2.4943495838336378E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.75979253517905,43.042776838586875]}"
000000000000000034c5_0,Power Plant,Greene Community Solar,2.2775727939798227E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.80433525042582,42.22530993003811]}"
000000000000000034c6_0,Power Plant,NY Geneseo 3240 W Lake Rd Solar,2.678688543069405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.69079734707681,42.85413062892177]}"
000000000000000034c7_0,Power Plant,NY Grand Island 871 Whitehaven Rd Solar,3.1235387700560385E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.94843874484414,43.042776838586875]}"
000000000000000034c8_0,Power Plant,NY Lancaster Gunnville Rd Site 1 Solar C,2.7485369802525812E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.63402839540231,42.97989476869851]}"
000000000000000034c9_0,Power Plant,NY Lancaster Shisler Rd Site 2 Solar CSG,2.155419764595156E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.98686834187706,44.6777106556844]}"
000000000000000034ca_0,Power Plant,NY Potsdam 28 Hamilton St. Solar,2.155419764595156E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.98686834187706,44.6777106556844]}"
000000000000000034cb_0,Power Plant,Pioneer Hutt Wind Energy,3.108420248549759E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.90039425409792,31.786886328569267]}"
000000000000000034cc_0,Power Plant,BCE Los Alamitos 2,6.051025746433562E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.06108621540811,33.799112564996996]}"
000000000000000034cd_0,Power Plant,BCE Los Alamitos 1,6.051025746433562E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.06108621540811,33.799112564996996]}"
000000000000000034ce_0,Power Plant,CPG - Duke 5300A Holabird,5.669301386451732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.55892008908621,39.269852645284885]}"
000000000000000034cf_0,Power Plant,CPG - Duke 5300B Holabird,5.669301386451732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.55892008908621,39.269852645284885]}"
000000000000000034d0_0,Power Plant,CPG - Duke 5900 Holabird,5.669301386451732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.55892008908621,39.269852645284885]}"
000000000000000034d1_0,Power Plant,CPG - Duke 6000 Holabird,5.669301386451732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.55892008908621,39.269852645284885]}"
000000000000000034d2_0,Power Plant,Shamrock Wind,1.2970558892462212E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.58598390465609,30.906537350132137]}"
000000000000000034d3_0,Power Plant,Chesapeake Solar Project,2.7912207424033105E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.69168777986186]}"
000000000000000034d4_0,Power Plant,Bulldog Solar LLC,2.24882354498257E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.65848086825777,33.35893807577843]}"
000000000000000034d5_0,Power Plant,Cane Creek,2.13088431168007E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.88380578720606,31.97553253823437]}"
000000000000000034d6_0,Power Plant,Moonshot,1.9243338385598325E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.51262648608972,30.46636286091357]}"
000000000000000034d7_0,Power Plant,HEB00063,2.2524276468516073E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.58601388247644]}"
000000000000000034d8_0,Power Plant,HEB00069,1.232518746019916E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.2471210823588,27.699551785825445]}"
000000000000000034d9_0,Power Plant,Winquepin Renewable Energy Center,2.292636303334183E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28730156714144,30.277716651248472]}"
000000000000000034da_0,Power Plant,Wolverine Solar,3.262132791831695E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.48642312548454,44.992121005126236]}"
000000000000000034db_0,Power Plant,BUC00040,2.1713619495422426E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.80083347492636,29.77466009214154]}"
000000000000000034dc_0,Power Plant,HEB00591,2.7125603580729277E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.68729557157737,30.529244930801937]}"
000000000000000034dd_0,Power Plant,HEB00092,1.4969854229342388E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.99559280280533,28.83142904381604]}"
