system:index,avg_rad,institution_type,name,.geo
0000000000000000008e_0,33.76,Fortune 500 HQ,"438. Owens-Illinois, Perrysburg, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.64887346899954,41.52686979663518]}"
0000000000000000008f_0,445.77417,Fortune 500 HQ,"437. Alleghany Corporation, Broadway, New York, NY, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98749258829409,40.75431865229239]}"
00000000000000000090_0,9.255834,Fortune 500 HQ,"319. Boston Scientific Corporation, Boston Scientific Way, Marlborough, MA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.56204132117138,42.362303010866334]}"
00000000000000000091_0,108.705,Fortune 500 HQ,"436. MasTec Network Solutions,  Gables, FL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.25773327144836,25.76143656033758]}"
00000000000000000092_0,39.89417,Fortune 500 HQ,318. Xerox,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.408079230037,41.1181363423608]}"
00000000000000000093_0,81.16917,Fortune 500 HQ,"435. Arthur Gallagher Rolling Meadows, IL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.01468574982042,42.052384237845104]}"
00000000000000000094_0,106.41917,Fortune 500 HQ,"434. Olin Corporation,Clayton, MO, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33233918284878,38.647769311032114]}"
00000000000000000095_0,11.256667,Fortune 500 HQ,317. Owens & Minor,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37414120942469,37.610215157874066]}"
00000000000000000096_0,22.834167,Fortune 500 HQ,"433. Travelcenters of America, Westlake, Ohio, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.91961654706947,41.45500457390562]}"
00000000000000000097_0,47.976665,Fortune 500 HQ,"316. Sonic Automotive, Colwick Road, Charlotte, NC, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.79672244192007,35.175780737910166]}"
00000000000000000098_0,15.165833,Fortune 500 HQ,"432. Packaging Corp of America, Lake Forest, IL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.83951426941711,42.25899675319259]}"
00000000000000000099_0,30.340834,Fortune 500 HQ,315. Mohawk Industries,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.95143063097285,34.50204427482053]}"
0000000000000000009a_0,179.25,Fortune 500 HQ,"431. Owens Corning, Toledo, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.53209248206402,41.64814235999132]}"
0000000000000000009b_0,164.51666,Fortune 500 HQ,314. Republic Services,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.0760606349618,33.446523815980086]}"
0000000000000000009c_0,111.01583,Fortune 500 HQ,"430. Insight Enterprises, Inc., Tempe, AZ, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.95478807160568,33.34321755830634]}"
0000000000000000009d_0,55.115833,Fortune 500 HQ,"429. Sanmina Corporation, San Jose, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93057930175296,37.390127913264784]}"
0000000000000000009e_0,19.421667,Fortune 500 HQ,"428. Toll Brothers, Horsham, PA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.12835299912588,40.179396870455896]}"
0000000000000000009f_0,92.42917,Fortune 500 HQ,313. Eastman Chemical,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.56191197521493,36.550203122613034]}"
000000000000000000a0_0,244.75166,Fortune 500 HQ,"427. American Financial Group, Cincinnati, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.51125614175429,39.10141852951247]}"
000000000000000000a1_0,153.62416,Fortune 500 HQ,312. PulteGroup,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.38998357839816,33.74745943616013]}"
000000000000000000a2_0,100.48167,Fortune 500 HQ,"426. Celanese Corporation,  Irving, TX, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.94393967396847,32.87160203414359]}"
000000000000000000a3_0,94.87,Fortune 500 HQ,"425. Avery Dennison, Glendale, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.25646978970411,34.142718161172716]}"
000000000000000000a4_0,173.55084,Fortune 500 HQ,311. Leidos Holdings,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43702327931305,37.5428415115651]}"
000000000000000000a5_0,44.104164,Fortune 500 HQ,"424. NVR Inc, Reston, VA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.3516833273217,38.953196507632754]}"
000000000000000000a6_0,37.291668,Fortune 500 HQ,"423. Graybar Electric Supply, St. Louis, MO, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33233918284878,38.70615980449988]}"
000000000000000000a7_0,80.308334,Fortune 500 HQ,"422. Everett, WA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20007388698882,47.976773536613344]}"
000000000000000000a8_0,19.268333,Fortune 500 HQ,"421. Western & Southern Financial Group Findlay, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.63090716331716,41.04177954321064]}"
000000000000000000a9_0,131.65334,Fortune 500 HQ,"420. Spirit Aerosystems Holdings, Wichita, KS, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.33021524613986,37.68657195702423]}"
000000000000000000aa_0,9.583333,Fortune 500 HQ,"419. Newmont Goldcorp, Greenwood Village, CO, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.952420431894,39.6179498178812]}"
000000000000000000ab_0,339.56,Fortune 500 HQ,"418. American Axle and Manufacturing, Detroit, MI, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.04700222863947,42.330861975922154]}"
000000000000000000ac_0,54.4775,Fortune 500 HQ,"417. Magellan Health, Scottsdale, AZ, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.92783861308209,33.50940588586845]}"
000000000000000000ad_0,204.81084,Fortune 500 HQ,"416. Motorola Solutions Inc, Chicago, IL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.64188490691082,41.881704333862395]}"
000000000000000000ae_0,93.72583,Fortune 500 HQ,"415. Citizens Financial Group, Providence, RI, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.40932772287107,41.827805416815224]}"
000000000000000000af_0,4.556667,Fortune 500 HQ,"414. J M Smucker Co Store & Cafe,  Orville, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.76241137234855,40.80372599291897]}"
000000000000000000b0_0,72.75167,Fortune 500 HQ,"413. Keycorp, Cleveland, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.44350944648612,41.38763092759665]}"
000000000000000000b1_0,104.22583,Fortune 500 HQ,"412. Dover Corporation, IL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.00570259697922,41.83229699323582]}"
000000000000000000b2_0,149.23999,Fortune 500 HQ,"411. Apache Corp, Houston, TX, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.46171945517125,29.745464845407657]}"
000000000000000000b3_0,136.77417,Fortune 500 HQ,"410. American Tower Corporation, Boston, MA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08144264416744,42.34433670518395]}"
000000000000000000b4_0,51.905834,Fortune 500 HQ,"409. Keurig Dr Pepper, Inc., Burlington, MA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.22068151320596,42.48357557422247]}"
000000000000000000b5_0,83.525,Fortune 500 HQ,"408. Casey's General Stores Inc, IA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.57525735852026,41.69305812419729]}"
000000000000000000b6_0,73.6775,Fortune 500 HQ,"407. Raymond James Financial, St. Petersburg, FL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.66521823288868,27.890443783700846]}"
000000000000000000b7_0,184.98334,Fortune 500 HQ,"406. Weyerhaeuser Company Seattle, WA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33482117960673,47.59948111728315]}"
000000000000000000b8_0,41.383335,Fortune 500 HQ,"405. Activision Blizzard, Santa Monica, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.4540991522104,34.02144559781658]}"
000000000000000000b9_0,114.96916,Fortune 500 HQ,"404. Quest Diagnostics Corporate, Secaucus, NJ, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04588308176186,40.78575968723658]}"
000000000000000000ba_0,47.825832,Fortune 500 HQ,"403. Constellation Brands Inc, High Point Drive, Victor, NY, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43702327931305,43.027056321114785]}"
000000000000000000bb_0,209.01416,Fortune 500 HQ,"402. Fidelity National Financial, Inc.,, Riverside Avenue, Jacksonville, FL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.6770714203572,30.32038662724415]}"
000000000000000000bc_0,58.99917,Fortune 500 HQ,"401. A-Mark Previous Metals El Segundo, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.41816654084563,33.91813934014284]}"
000000000000000000bd_0,78.183334,Fortune 500 HQ,"400. UGI Corporation, North Gulph Road, King of Prussia, PA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.40683073720294,40.08956534204395]}"
000000000000000000be_0,181.8225,Fortune 500 HQ,310. United Natural Foods,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.41381929929166,41.823313840394626]}"
000000000000000000bf_0,232.37,Fortune 500 HQ,309. Chesapeake Energy,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.51436987938436,35.46773320524901]}"
000000000000000000c0_0,35.368332,Fortune 500 HQ,308. Navistar International,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.07307624328818,41.800855958291635]}"
000000000000000000c1_0,66.61,Fortune 500 HQ,307. Delek US Holdings,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.78399381057667,36.03367183424431]}"
000000000000000000c2_0,69.386665,Fortune 500 HQ,306. American Family Insurance Group,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.40258286378509,43.07197208532076]}"
000000000000000000c3_0,108.99834,Fortune 500 HQ,305. IQVIA Holdings,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.89678561600728,35.993247646458926]}"
000000000000000000c4_0,153.62416,Fortune 500 HQ,304. SunTrust Banks,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.38998357839816,33.74745943616013]}"
000000000000000000c5_0,339.56,Fortune 500 HQ,303. Ally Financial,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.04700222863947,42.330861975922154]}"
000000000000000000c6_0,153.30667,Fortune 500 HQ,302. Targa Resources,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3718879267593,29.75893957466945]}"
000000000000000000c7_0,25.19,Fortune 500 HQ,"301. BorgWarner Propulsion Technical Center, Automation Avenue, Auburn Hills, MI, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.25361474398696,42.699171242411154]}"
000000000000000000c8_0,79.97083,Fortune 500 HQ,"300. Silver Spring, MD, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.02828982503867,38.98912911899753]}"
000000000000000000c9_0,206.5175,Fortune 500 HQ,"299. CenterPoint Energy Plaza, Louisiana Street, Houston, TX, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.36739635033871,29.75893957466945]}"
000000000000000000ca_0,57.253334,Fortune 500 HQ,"298. Pacific Life Insurance Co, Newport Center Drive, Newport Beach, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87917737037391,33.617203719962795]}"
000000000000000000cb_0,232.37,Fortune 500 HQ,297. DEVON ENERGY,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.51436987938436,35.46773320524901]}"
000000000000000000cc_0,80.00667,Fortune 500 HQ,296. AES,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.10464662418883,38.88133128490319]}"
000000000000000000cd_0,121.425835,Fortune 500 HQ,295. EBAY,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88566353754698,37.33622899621761]}"
000000000000000000ce_0,186.79333,Fortune 500 HQ,294. Molson Coors Brewing,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98835304325878,39.73922238123733]}"
000000000000000000cf_0,11.110833,Fortune 500 HQ,293. Universal Health Services,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.38437285509995,40.10304007130574]}"
000000000000000000d0_0,71.43,Fortune 500 HQ,292. Live Nation Entertainment,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.40020023516324,34.07534451486375]}"
000000000000000000d1_0,10.309167,Fortune 500 HQ,291. NRG Energy,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66572062780433,40.3590599272798]}"
000000000000000000d2_0,151.89749,Fortune 500 HQ,"290. L3 Technologies, Third Avenue, New York, NY, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9740178590323,40.74982707587179]}"
000000000000000000d3_0,97.67667,Fortune 500 HQ,"289. Charles Schwab, Main Street, San Francisco, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3932116730745,37.78987821469797]}"
000000000000000000d4_0,407.725,Fortune 500 HQ,288. Entergy,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07182775045412,29.952077360755148]}"
000000000000000000d5_0,45.97167,Fortune 500 HQ,287. Lam Research,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98896979522073,37.5473330879857]}"
000000000000000000d6_0,30.488333,Fortune 500 HQ,286. Baxter International,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.84400584583771,42.16916522478064]}"
000000000000000000d7_0,98.1225,Fortune 500 HQ,285. Office Depot,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.12747755525102,26.367799377118256]}"
000000000000000000d8_0,6.9183335,Fortune 500 HQ,284. Crown Holdings,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.84538368462823,40.24677051676486]}"
000000000000000000d9_0,153.30667,Fortune 500 HQ,283. Quanta Service,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3718879267593,29.75893957466945]}"
000000000000000000da_0,15.165833,Fortune 500 HQ,282. W.W. Grainger,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.83951426941711,42.25899675319259]}"
000000000000000000db_0,132.50333,Fortune 500 HQ,281. AutoZone,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.04936986835114,35.14883127938658]}"
000000000000000000dc_0,43.650833,Fortune 500 HQ,280. Expedia Group,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20007388698882,47.608464270124344]}"
000000000000000000dd_0,32.891666,Fortune 500 HQ,279. Corning,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.05523928356226,42.14221576625705]}"
000000000000000000de_0,58.583332,Fortune 500 HQ,278. Laboratory Corp. of America,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.43577478647899,36.096553904132676]}"
000000000000000000df_0,185.28166,Fortune 500 HQ,277. Norfolk Southern,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.28717971564006,36.851138742793076]}"
000000000000000000e0_0,84.55666,Fortune 500 HQ,"276. Huntsman LLC, Woodloch Forest Drive, The Woodlands, TX, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.45722787875066,30.15868987610264]}"
000000000000000000e1_0,160.9825,Fortune 500 HQ,"275. Reliance Steel & Aluminum Co, South Grand Avenue, Los Angeles, CA, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.25197821328352,34.05288663276076]}"
000000000000000000e2_0,278.10666,Fortune 500 HQ,"274. Xcel Energy, Nicollet Mall, Minneapolis, MN, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.26983016191963,44.980892064074744]}"
000000000000000000e3_0,171.34334,Fortune 500 HQ,273. Unum Group,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.31075674462066,35.045525021712834]}"
000000000000000000e4_0,52.89417,Fortune 500 HQ,"272. Group 1 Automotive, Gessner Road, Houston, TX, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.54256783074202,29.77690588035184]}"
000000000000000000e5_0,59.4425,Fortune 500 HQ,271. BALL,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.08716772451193,39.91888543806124]}"
000000000000000000e6_0,33.631668,Fortune 500 HQ,270. Farmers Insurance Exchange,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77337412703204,38.6792103459763]}"
000000000000000000e7_0,125.04667,Fortune 500 HQ,269. Sempra Energy,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.1605251430783,32.71439685942268]}"
000000000000000000e8_0,45.27833,Fortune 500 HQ,268. Nvidia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95303718385594,37.354195301900006]}"
000000000000000000e9_0,15.165833,Fortune 500 HQ,267. Tenneco,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.83951426941711,42.25899675319259]}"
000000000000000000ea_0,74.824165,Fortune 500 HQ,"266. MGM Resorts International Career Center, Grier Drive, Las Vegas, NV, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.14380733022998,36.06960444560909]}"
000000000000000000eb_0,61.125835,Fortune 500 HQ,265. Lithia Motors,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.87381035007846,42.326370399501556]}"
000000000000000000ec_0,180.41833,Fortune 500 HQ,264. Steel Dynamics,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.14007684063795,41.07771215457542]}"
000000000000000000ed_0,105.825836,Fortune 500 HQ,"263. FirstEnergy Corp., South Main Street, Akron, OH, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.51986624563628,41.08220373099602]}"
000000000000000000ee_0,258.18832,Fortune 500 HQ,262. LKQ,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62841017764903,41.8772127574418]}"
000000000000000000ef_0,77.528336,Fortune 500 HQ,261. J.C. Penney,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6969029708356,33.01982405602331]}"
000000000000000000f0_0,184.69583,Fortune 500 HQ,"260. CSX Corporation, Water Street, Jacksonville, FL, USA","{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.6635966910954,30.32487820366475]}"
