name,institution_type,avg_rad,no2
Worthington Generation LLC,Power Plant,8.8525,3.248052803745526e-5
Lake Road Generating Plant,Power Plant,16.088333,4.040457782762506e-5
La Paloma Generating Plant,Power Plant,23.773333,2.207529211291822e-5
Bank of America Plaza,Power Plant,356.18668,4.0066868133028686e-5
Guadalupe Generating Station,Power Plant,18.870832,2.2232076617847747e-5
Lost Pines 1 Power Project,Power Plant,9.115,1.96947530927897e-5
MM Albany Energy,Power Plant,16.9375,2.6554477205909737e-5
MM Tulare Energy,Power Plant,2.475,3.740348519852955e-5
MM Lopez Energy,Power Plant,7.7883334,8.529352335086817e-5
Bluegrass Generating Station,Power Plant,8.6675005,3.194130724782719e-5
Calcasieu,Power Plant,50.220833,1.696511778196111e-5
Broad River Energy Center,Power Plant,12.622499,2.483598347284318e-5
Bastrop Energy Center,Power Plant,19.160833,1.4152069459117214e-5
Granite Ridge,Power Plant,10.395833,3.1441153797030916e-5
Thad Hill Energy Center,Power Plant,4.9358335,1.9831205466043566e-5
Acadia Energy Center,Power Plant,15.408333,1.4656487593479146e-5
Eastman Cogeneration Facility,Power Plant,93.5125,2.4909047108920566e-5
South Point Energy Center,Power Plant,7.87,2.208489582713439e-5
Dogwood Energy Facility,Power Plant,12.921667,2.8628389089573997e-5
Rathdrum Power LLC,Power Plant,7.034167,2.6900699853975092e-5
Sunrise Power LLC,Power Plant,11.908334,2.0648861608883415e-5
Nelson Energy Center,Power Plant,15.0199995,3.77519334038243e-5
Aera San Ardo Cogen Facility,Power Plant,9.333333,2.1631373199806663e-5
Channelview Cogeneration Plant,Power Plant,83.360830000000007,6.6681156247386e-5
Cordova Energy,Power Plant,10.555,3.4733571976885297e-5
Osceola Generating Station (FL),Power Plant,7.075,2.9950934116341183e-5
Ontelaunee Energy Center,Power Plant,35.260002,3.0971259022072304e-5
Springdale 1 & 2,Power Plant,11.7075,3.029084706159676e-5
Caledonia,Power Plant,13.080833,1.887990431873761e-5
Riverside Generating LLC,Power Plant,3.3908334,2.631903194379468e-5
Elwood Energy LLC,Power Plant,162.40916000000001,7.523670407386534e-5
Arapahoe Combustion Turbine Project,Power Plant,72.785835,3.891091069580857e-5
Gibson City Energy Center LLC,Power Plant,13.846666,3.471014571172712e-5
Pinckneyville,Power Plant,13.247499,2.8218848512192756e-5
Kinmundy,Power Plant,7.505,2.8092225953110505e-5
Corpus Christi Energy Center,Power Plant,117.09583,2.345802035422151e-5
Valmont Combustion Turbine Project,Power Plant,8.843333,3.302400565677945e-5
Lake Benton I,Power Plant,0.555,2.4468813816314712e-5
Afton Generating Station,Power Plant,9.5675,1.2955199417823358e-5
ANP Bellingham Energy Project,Power Plant,9.084167,3.699018795313468e-5
ANP Blackstone Energy Project,Power Plant,3.8041668,3.619335633532029e-5
Odessa-Ector Power Plant,Power Plant,68.63167,3.167633829404732e-5
Morris Cogeneration LLC,Power Plant,109.3025,6.882062743541158e-5
Los Medanos Energy Center,Power Plant,38.6625,3.9493758676615254e-5
Hinds Energy Facility,Power Plant,18.349167,1.797281202442382e-5
Attala,Power Plant,10.4725,1.523294307640535e-5
Harry L. Oswald,Power Plant,4.6866665,2.6408062258587783e-5
Lincoln Generating Facility,Power Plant,29.8,6.745291022127212e-5
Ennis Power Company LLC,Power Plant,10.170834,2.2311600278123903e-5
Wheatland Generating Facility,Power Plant,11.635834,3.8521916184678395e-5
Oneta Energy Center,Power Plant,49.734165,2.919244359810366e-5
Freestone Energy Center,Power Plant,31.5025,1.9132600059623568e-5
Greenville Electric Generating Station,Power Plant,9.101666,3.378594210553329e-5
Montpelier Electric Generating Station,Power Plant,3.9458332,3.242875364876379e-5
Jack County,Power Plant,28.774166,2.1074667038765123e-5
Liberty Electric Power Plant,Power Plant,51.505833,5.0089055565603985e-5
Marshall Energy Facility,Power Plant,17.916666,3.962858958810469e-5
Handsome Lake Energy LLC,Power Plant,2.2925,2.1058446133006898e-5
Audrain Generating Station,Power Plant,12.940833,2.349715993711616e-5
Lee Energy Facility,Power Plant,15.206667,3.976446303128864e-5
Energy Shelby County,Power Plant,4.7166667,2.9974000660173296e-5
NRG Rockford I,Power Plant,41.338333,4.055177805747852e-5
Red Oak Power LLC,Power Plant,14.836666,7.96216599662461e-5
Hog Bayou Energy Center,Power Plant,29.625,2.4156370161079276e-5
Santa Rosa Energy Center,Power Plant,5.675,1.719558210313573e-5
Doyle Energy Facility,Power Plant,6.0891666,2.6650632633862465e-5
"Darby Power, LLC",Power Plant,5.8341665,3.0142899330094648e-5
University Park South,Power Plant,40.509167,7.11297646821235e-5
Gleason Generating Facility,Power Plant,7.0025,2.5616138765305297e-5
Crete Energy Venture LLC,Power Plant,13.515,6.450861122937035e-5
Whiting Clean Energy,Power Plant,79.73167,7.5702312593536e-5
Bowling Green Generating Station,Power Plant,15.113333,3.753148146246527e-5
Galion Generating Station,Power Plant,4.9191666,2.786563128622035e-5
Napoleon Peaking Station,Power Plant,19.651667,3.5679751928719805e-5
Lake Benton II,Power Plant,0.67333335,2.596379860608164e-5
Edward L. Addison Generating Plant,Power Plant,25.631666,2.2941686631799852e-5
TVA Southaven Combined Cycle,Power Plant,46.805832,3.345334965736383e-5
Jackson Generating Station,Power Plant,32.605835,2.9171454840799023e-5
Tenaska Lindsay Hill Generating Station,Power Plant,41.829166,1.9886494070037865e-5
State Farm Support Center East,Power Plant,34.919167,2.3329367827292916e-5
Ceredo Generating Station,Power Plant,16.2925,2.8137396721874348e-5
Beaver Creek Gas Plant,Power Plant,9.965834,1.0482900664727075e-5
Aurora,Power Plant,47.65,7.61926006881036e-5
Arlington Valley Energy Facility,Power Plant,9.9225,1.741726316498123e-5
Front Range Power Plant,Power Plant,20.440834,1.8406814643976324e-5
Big Sandy Peaker Plant,Power Plant,27.65,2.8662526175551505e-5
Wolf Hills Energy,Power Plant,12.1075,1.838513256703552e-5
Storm Lake II,Power Plant,0.51,3.030922502434052e-5
Medway Hydro,Power Plant,1.7016667,2.05574650428675e-5
Decatur Energy Center,Power Plant,78.18083,2.766386245577246e-5
Morgan Energy Center,Power Plant,73.674164,3.0384549293945414e-5
Blythe Energy Inc,Power Plant,11.135834,1.9553116846522903e-5
Calumet Energy Team LLC,Power Plant,20.744999,7.169646469743327e-5
New Covert Generating Facility,Power Plant,9.29,3.1095659787864e-5
Fairless Energy Center,Power Plant,25.230833,5.778836406452546e-5
Channel Energy Center LLC,Power Plant,223.69667,4.5823732494468115e-5
Baconton Power Plant,Power Plant,5.110833,2.2909208181621424e-5
Gila River Power Block 4,Power Plant,70.14333,2.0852136608107696e-5
Calvert City,Power Plant,65.5325,3.9758332837519306e-5
Air Products Port Arthur,Power Plant,122.805,1.824194579693795e-5
BASF Freeport Works,Power Plant,188.4975,1.6113579728487566e-5
Ingleside Cogeneration,Power Plant,112.7225,2.107628127293372e-5
Fore River Generating Station,Power Plant,47.11667,3.295537722406365e-5
Indian River,Power Plant,13.420834,3.059909423196014e-5
Athens Regional Medical Center,Power Plant,38.266666,2.996223150349977e-5
Wise County Power LLC,Power Plant,8.449166,2.070978405525976e-5
Chuck Lenzie Generating Station,Power Plant,24.909166,3.249285022323601e-5
Baytown Energy Center,Power Plant,39.683334,5.353123321528887e-5
Hermiston Power Partnership,Power Plant,13.1866665,2.6231685012356538e-5
Washington County Power LLC,Power Plant,3.5,2.4269327069128102e-5
Delta Energy Center,Power Plant,61.535835,4.1536165468010045e-5
Holland Energy Facility,Power Plant,6.5016665,3.01064800753354e-5
Ironwood LLC,Power Plant,23.993334,2.6434496778785542e-5
Phoenix Wind Power LLC,Power Plant,2.1200001,2.9998216437760445e-5
Dell Power Station,Power Plant,13.328333,3.225309327168039e-5
Woodstock Windfarm,Power Plant,0.69083333,2.1300633276501703e-5
Luna Energy Facility,Power Plant,26.039165,1.360762796563344e-5
Otay Mesa Generating Project,Power Plant,26.759167,3.563367378646862e-5
Armstrong,Power Plant,11.559999,2.281815248115513e-5
Troy Energy LLC,Power Plant,23.585833,4.3588732274226936e-5
Pleasants Energy LLC,Power Plant,6.2475,3.465148845090601e-5
Dresden Energy Facility,Power Plant,19.031666,2.171886691755249e-5
Lakota Ridge LLC,Power Plant,0.53,2.4624087757681876e-5
Shaokatan Hills LLC,Power Plant,0.58916664,2.4624087757681876e-5
Jack Fusco Energy Center,Power Plant,16.280834,2.558366944196426e-5
Cottonwood Energy Project,Power Plant,31.685,1.7882055716224504e-5
Sugar Creek Power,Power Plant,19.638334,3.0283120124206173e-5
Exelon LaPorte Generating Station,Power Plant,171.8975,4.9812408064816736e-5
Hamakua Energy Plant,Power Plant,0.88916665,8.402498279707617e-6
"Green Mountain Storage, LLC",Power Plant,0.7658333,1.902837000932712e-5
Harquahala Generating Project,Power Plant,7.4675,1.807706666015591e-5
Astoria Energy,Power Plant,57.570835,8.747815628807685e-5
Gans,Power Plant,1.5491667,2.6841045947762884e-5
Union Power Station,Power Plant,12.054167,1.4805834517026884e-5
Commonwealth Chesapeake,Power Plant,7.4525,2.2565030204777693e-5
Thomas A Smith Energy Facility,Power Plant,30.39,2.5455291793442666e-5
Columbia Energy Center (SC),Power Plant,21.894167,2.845033485870845e-5
State Farm Insur Support Center Central,Power Plant,119.5375,5.243418964653262e-5
RockGen Energy Center,Power Plant,5.7316666,3.334990961990911e-5
Zion Energy Center,Power Plant,54.6,4.412615423924301e-5
Metcalf Energy Center,Power Plant,15.011667,3.721098111232863e-5
Crossroads Energy Center,Power Plant,20.164167,2.1714447282176387e-5
Washington Energy Facility,Power Plant,6.33,2.8005637338362496e-5
Elk Hills Power LLC,Power Plant,35.088333,2.7198085474095523e-5
Rolling Hills Generating,Power Plant,9.246667,2.6683237512433e-5
Renaissance Power Plant,Power Plant,17.218334,3.242513526570471e-5
Carville Energy LLC,Power Plant,34.570835,2.7636888721615005e-5
Athens Generating Plant,Power Plant,4.6541667,2.635094398302452e-5
Bobby C Smith Jr Energy Facility,Power Plant,6.82,2.653997790000034e-5
Calhoun Energy Center,Power Plant,6.7908335,2.3018950499857352e-5
Hillabee Energy Center,Power Plant,17.264166,1.880538289165e-5
Osprey Energy Center Power Plant,Power Plant,35.748333,3.2384651083620645e-5
Shady Hills Generating Station,Power Plant,24.626667,2.2720726602993115e-5
Vandolah Power Station,Power Plant,6.4175,2.596301098334751e-5
Raccoon Creek Energy Center,Power Plant,11.115833,2.508533433951495e-5
Hot Spring Generating Facility,Power Plant,11.679167,1.597393184206516e-5
Plaquemine Cogeneration Plant,Power Plant,194.19417,3.664432732675286e-5
Kentucky Mills,Power Plant,40.481667,3.3886730640580346e-5
Bayou Cove Peaking Power,Power Plant,4.71,1.5066866150727822e-5
MRP Elgin LLC,Power Plant,25.35,6.150408440969566e-5
Tenaska Virginia Generating Station,Power Plant,7.2133336,1.778291579446691e-5
Central Alabama Generating Station,Power Plant,41.829166,1.9886494070037865e-5
Columbia Energy Center,Power Plant,20.468334,3.045987741141521e-5
Magnolia Power Plant,Power Plant,24.659166,2.350670009271268e-5
Fountain Valley Power Facility,Power Plant,11.32,1.5268051198145194e-5
Red Hawk,Power Plant,28.251667,2.0077451072954732e-5
McClain Energy Facility,Power Plant,22.16,2.104868097497447e-5
Indeck Niles Energy Center,Power Plant,38.165,3.893518585901513e-5
Redbud Power Plant,Power Plant,29.094166,2.1985053219754176e-5
Deer Park Energy Center,Power Plant,152.345,4.5985283761983137e-5
Ouachita,Power Plant,11.045,1.7851847395618924e-5
Green Power 2,Power Plant,162.55583,2.4540916899763457e-5
Neil Simpson Gas Turbine #2,Power Plant,52.44583,2.3955373036853472e-5
Lange Generating Station,Power Plant,3.28,1.933685121247162e-5
Wygen 1,Power Plant,50.319168,2.3955373036853472e-5
Forney Energy Center,Power Plant,22.635834,3.150041583177975e-5
Mesquite Generating Station Block 2,Power Plant,12.4175,2.0077451072954732e-5
Goldendale Generating Station,Power Plant,5.764167,1.7503159772367023e-5
Washington Parish Energy Center,Power Plant,10.185833,1.297987638392632e-5
Goose Creek Energy Center,Power Plant,3.2375,3.260195235323022e-5
CalPeak Power Vaca Dixon Peaker Plant,Power Plant,9.1,2.857835239231107e-5
Kiamichi Energy Facility,Power Plant,22.384167,1.4746548155764964e-5
"Lawrenceburg Power, LLC",Power Plant,28.653334,4.130038617798745e-5
"Waterford Power, LLC",Power Plant,15.566667,2.6525559288260948e-5
Limon Generating Station,Power Plant,4.570833,1.4997498235820906e-5
Frank Knutson,Power Plant,4.8541665,2.5543594997481175e-5
CalPeak Power Panoche Peaker Plant,Power Plant,14.029167,2.3547506592602787e-5
CalPeak Power Border Peaker Plant,Power Plant,29.786667,6.15002441308893e-5
Cuyamaca Peak Energy Plant,Power Plant,80.410835,3.978820588959164e-5
CalPeak Power Enterprise Peaker Plant,Power Plant,48.6675,2.4290361223154212e-05
Apex Generating Station,Power Plant,23.5975,2.938927593016839e-5
Fayette Energy Facility,Power Plant,9.319167,2.7270124057010417e-5
Wallingford Energy,Power Plant,17.7625,5.432739385074581e-5
High Desert Power Plant,Power Plant,15.324167,3.845978356169769e-5
Sundance,Power Plant,6.7608333,2.259945460593025e-5
York Energy Center,Power Plant,22.97,3.376445512966194e-5
MMSD South Shore Wastewater,Power Plant,14.628333,4.410833166966491e-5
Water Filter Plant #2,Power Plant,11.511666,2.227844657004639e-5
Escondido Energy Center,Power Plant,46.141666,2.4290361223154212e-05
Chula Vista Energy Center,Power Plant,27.121666,3.272325403376129e-5
Indigo Energy Facility,Power Plant,14.4,2.9998216437760445e-5
Larkspur Energy Facility,Power Plant,26.063334,6.15002441308893e-5
Klamath Expansion Project,Power Plant,13.860833,1.3174438226353768e-5
Hidalgo Energy Center,Power Plant,22.4575,2.056878105726082e-5
Security,Power Plant,4.8575,1.765494151473515e-5
Wilmington Hydrogen Plant,Power Plant,111.3,6.565577385026613e-5
Combined Locks Energy Center,Power Plant,27.915834,3.7275271386369335e-5
FPL Energy Vansycle LLC (WA),Power Plant,4.8991666,2.441335596724925e-5
Tsar Nicholas LLC,Power Plant,0.585,2.4624087757681876e-5
Sun River LLC,Power Plant,0.55833334,2.4624087757681876e-5
Julia Hills LLC,Power Plant,0.5725,2.4624087757681876e-5
Jessica Mills LLC,Power Plant,0.81666666,2.4624087757681876e-5
Jack River LLC,Power Plant,0.5725,2.4624087757681876e-5
Autumn Hills LLC,Power Plant,0.6425,2.4624087757681876e-5
Winters Spawn LLC,Power Plant,0.72333336,2.5335824246764595e-5
Twin Lake Hills LLC,Power Plant,0.74,2.470022580480148e-5
Spartan Hills LLC,Power Plant,0.6025,2.2784624558780016e-5
Soliloquoy Ridge LLC,Power Plant,0.6016667,2.2784624558780016e-5
Ruthton Ridge LLC,Power Plant,0.65166664,2.2784624558780016e-5
Hope Creek LLC,Power Plant,0.7158333,2.2784624558780016e-5
Hadley Ridge LLC,Power Plant,0.6625,2.2784624558780016e-5
Florence Hills LLC,Power Plant,0.66583335,2.2784624558780016e-5
Agassiz Beach LLC,Power Plant,0.69166666,3.186423523684006e-5
Llano Estacado Wind Ranch,Power Plant,0.45916668,2.0761075295099057e-5
King Mountain Wind Ranch 1,Power Plant,0.58416665,1.3770708889636028e-5
GRS Arbor Hills,Power Plant,16.365,3.932362370013662e-5
GRS C&C,Power Plant,8.821667,3.057859552737185e-5
GRS CMS,Power Plant,10.074166,3.447302899787496e-5
Watchtower Educational Center,Power Plant,4.0208335,3.3414738049719487e-5
Perryville Power Station,Power Plant,16.375,1.3766047120750749e-5
West Valley Generation Project,Power Plant,16.403334,3.057361968591771e-5
Creed Energy Center,Power Plant,2.1966667,3.053890576873364e-5
Lambie Energy Center,Power Plant,4.9558334,3.0992542800351274e-5
Goose Haven Energy Center,Power Plant,1.8416667,3.146824441249311e-5
University Park North,Power Plant,49.9325,7.11297646821235e-5
Riverside Energy Center,Power Plant,35.84833,3.411715148094379e-5
Blue Spruce Energy Center,Power Plant,13.605833,2.8490410407112476e-5
Plains End,Power Plant,6.0816665,3.726692051339112e-5
Spring Creek Energy Center,Power Plant,6.51,2.230914977901997e-5
Chambersburg,Power Plant,5.213333,2.7262253839760708e-5
WFEC GenCo LLC,Power Plant,34.5375,2.0976232337010623e-5
"Pastoria Energy Facility, LLC",Power Plant,10.7375,2.8171981457467897e-5
Newington,Power Plant,30.516666,2.4870950936136337e-5
Newington,Power Plant,30.516666,2.6302249262179297e-5
Chehalis Generating Facility,Power Plant,21.631666,2.842959058864668e-5
Harrison County Power Project,Power Plant,18.785833,2.3974149678257603e-5
Lower Mount Bethel Energy,Power Plant,5.6,3.482477793882384e-5
Flambeau Crowley Rapids Project,Power Plant,0.615,1.7812790068439208e-5
Flambeau Lower Project,Power Plant,14.933333,1.875702952898989e-5
Higgins Generating Station,Power Plant,12.096666,1.7950007603505833e-05
Bethlehem Power Plant,Power Plant,11.646667,2.927642766275059e-5
Quantum Choctaw Power LLC,Power Plant,13.409167,1.574679849378999e-5
Hanford Energy Park Peaker,Power Plant,19.223333,3.8384794246755174e-5
Bayswater Peaking Facility LLC,Power Plant,21.796667,8.96004649139276e-5
Mint Farm Generating Station,Power Plant,17.183334,3.567134243350552e-5
Fremont Energy Center,Power Plant,12.784166,3.491749562798155e-5
Choctaw County,Power Plant,14.0125,1.5620268657061844e-5
Nacogdoches Power,Power Plant,9.261666,1.338897743958713e-5
Allegheny Energy Units 3 4 & 5,Power Plant,11.96,3.029084706159676e-5
Magnet Cove,Power Plant,5.701667,1.9644777886281485e-5
Dean,Power Plant,31.145834,4.685596077036607e-5
Mountain View I & II,Power Plant,1.2883333,2.9998216437760445e-5
Bennett Mountain,Power Plant,6.4425,1.9173350297547667e-5
Gray County Wind Energy,Power Plant,0.40833333,2.556702974590469e-5
Hanging Rock Energy Facility,Power Plant,43.694168,3.1220713435724264e-5
Buchanan Generation LLC,Power Plant,1.865,1.6198844670137657e-5
Condon Windpower LLC,Power Plant,0.43083334,1.7572177025825894e-5
Ridge Crest Wind Partners,Power Plant,0.68833333,1.555386757736752e-5
Montfort Wind Energy Center,Power Plant,1.0291667,2.677784430904779e-5
NWP Indian Mesa Wind Farm,Power Plant,0.50666666,1.1759133295828882e-5
Los Esteros Critical Energy Center,Power Plant,31.009167,4.047821950270127e-5
Hardin Generator Project,Power Plant,9.201667,1.6038965908928048e-5
Sonoma Central Landfill Phase I,Power Plant,2.6691666,1.8675056318815324e-5
Sonoma Central Landfill Phase II,Power Plant,2.6691666,1.8675056318815324e-5
Model City Energy Facility,Power Plant,3.0125,2.9410224075954655e-5
Green Knight Energy Center,Power Plant,13.396667,2.6853080348063847e-5
Kiefer Landfill,Power Plant,3.4141667,3.269662447582105e-5
Madison Windpower LLC,Power Plant,0.52,2.194800107788397e-5
