system:index,institution_type,name,no2,.geo
00000000000000003aa6_0,Sports Venue,Darrell K. Royal-Texas Memorial Stadium,3.199917332609436E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.75017764146573,30.277716651248472]}"
00000000000000003aa7_0,Sports Venue,DATCU Stadium,3.7159486574844775E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.18423901247043,33.2331739360017]}"
00000000000000003aa8_0,Sports Venue,David Booth Kansas Memorial Stadium,2.8790632000337796E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.23489484593107,38.95544229584305]}"
00000000000000003aa9_0,Sports Venue,Davis Wade Stadium,1.806355387082398E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.82092371731768,33.48470221555516]}"
00000000000000003aaa_0,Sports Venue,Daytona Stadium,2.9478469988226524E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.08642912104861,29.145839393257873]}"
00000000000000003aab_0,Sports Venue,Delaware Stadium,4.131132171562165E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.74145318053745,39.64714506461508]}"
00000000000000003aac_0,Sports Venue,Delray Beach Stadium,2.443569058862493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,26.441910388058115]}"
00000000000000003aad_0,Sports Venue,Dick’s Sporting Goods Park,4.6207151991794266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.91873360873952,39.83579127428018]}"
00000000000000003aae_0,Sports Venue,Dick Price Stadium,3.8379430059068645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.24450973964439,36.817451919638586]}"
00000000000000003aaf_0,Sports Venue,Dignity Health Sports Park,8.122618776591142E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,33.86199463488536]}"
00000000000000003ab0_0,Sports Venue,Dix Stadium,3.213495931723912E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.33795740060208,41.15631474193588]}"
00000000000000003ab1_0,Sports Venue,Doak Campbell Stadium,3.468439078054947E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2934146853553,30.46636286091357]}"
00000000000000003ab2_0,Sports Venue,Doc Wadley Stadium,2.1300188129730943E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.9833665663776,35.93710294120146]}"
00000000000000003ab3_0,Sports Venue,Dowdy-Ficklen Stadium,2.5912860535159053E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37638699763498,35.62269259175962]}"
00000000000000003ab4_0,Sports Venue,Drake Stadium,3.139200316660855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.66284309872191,41.59648923115444]}"
00000000000000003ab5_0,Sports Venue,Drake Stadium,6.487029927552887E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.43837863473831,34.050640844550465]}"
00000000000000003ab6_0,Sports Venue,Durham County Memorial Stadium,2.4879616093250503E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,36.06286708097819]}"
00000000000000003ab7_0,Sports Venue,Eccles Coliseum,1.1316078469622865E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.09340269422715,37.69780089807572]}"
00000000000000003ab8_0,Sports Venue,Edwards Stadium,3.7130853124785685E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27418489792866,37.88644710774082]}"
00000000000000003ab9_0,Sports Venue,E.J. Whitmire Stadium,9.96769536104093E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1615374273647,35.308282242317794]}"
00000000000000003aba_0,Sports Venue,Elliott T. Bowers Stadium,9.981311044132196E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.54930519537291,30.71789114046704]}"
00000000000000003abb_0,Sports Venue,Empower Field at Mile High,5.3833816661643696E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.04449774851625,39.772909204391816]}"
00000000000000003abc_0,Sports Venue,Energizer Park,5.4413799194717365E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,38.64103194640121]}"
00000000000000003abd_0,Sports Venue,Estes Stadium,1.788139649891866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46808377084294,35.056753962764326]}"
00000000000000003abe_0,Sports Venue,Eunice Kennedy Shriver Stadium,2.2328126300133272E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.94232562663028,43.23142304825197]}"
00000000000000003abf_0,Sports Venue,Falcon Stadium,2.1256456468029175E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.85585153885114,39.01832436573142]}"
00000000000000003ac0_0,Sports Venue,FargoDome,3.515493575798376E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,46.87858310177723]}"
00000000000000003ac1_0,Sports Venue,Fifth Third Bank Stadium,2.9806108236231107E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54494296490877,34.050640844550465]}"
00000000000000003ac2_0,Sports Venue,Finley Stadium,2.6629142836246793E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.29952780356916,35.056753962764326]}"
00000000000000003ac3_0,Sports Venue,FirstBank Stadium,4.046160728362886E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.125749150866554]}"
00000000000000003ac4_0,Sports Venue,Fisher Field,3.76140800770691E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.23839662143052,40.71614025271731]}"
00000000000000003ac5_0,Sports Venue,Fitton Field,4.18580241563557E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.77988277757036,42.22530993003811]}"
00000000000000003ac6_0,Sports Venue,Five Star Stadium,3.459142586811357E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,32.855881516671495]}"
00000000000000003ac7_0,Sports Venue,Flagler Credit Union Stadium,2.7356102455098618E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,26.37902831816975]}"
00000000000000003ac8_0,Sports Venue,Floyd Stadium,3.236142343687385E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.3685229916714,35.87422087131309]}"
00000000000000003ac9_0,Sports Venue,Folsom Field,3.4791774391276804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.2960260280697,40.02443748394528]}"
00000000000000003aca_0,Sports Venue,Ford Field,4.6757924824856683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,42.35107406981484]}"
00000000000000003acb_0,Sports Venue,Fortera Stadium,2.919946260273967E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.37463610988526,36.565923640085124]}"
00000000000000003acc_0,Sports Venue,Fort Wayne FC Park,3.8318256219364256E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.2366457336808,41.09343267204751]}"
00000000000000003acd_0,Sports Venue,Foster Stadium,1.4539560591490852E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.45149530395108,37.76068296796409]}"
00000000000000003ace_0,Sports Venue,Franklin Field,4.650911397845651E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.96155541405691]}"
00000000000000003acf_0,Sports Venue,Gaylord Family-Oklahoma Memorial Stadium,2.133100945385598E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.4357672920239,35.18251810254106]}"
00000000000000003ad0_0,Sports Venue,Geodis Park,3.902012120690905E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.74581541100159,36.125749150866554]}"
00000000000000003ad1_0,Sports Venue,Gerald J. Ford Stadium,5.138616808252972E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.855881516671495]}"
00000000000000003ad2_0,Sports Venue,Gesa Field,1.562568895917598E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,46.7528189620005]}"
00000000000000003ad3_0,Sports Venue,Gibbs Stadium,2.2470866595772918E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.90389602959738,34.93098982298759]}"
00000000000000003ad4_0,Sports Venue,Gillette Stadium,3.100003699134148E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.27682621846343,42.099545790261374]}"
00000000000000003ad5_0,Sports Venue,Glass Bowl,4.483111425447087E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60171191658327,41.65937130104281]}"
00000000000000003ad6_0,Sports Venue,Goodman Stadium,2.889811588334085E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.36416076120726,40.590376112940575]}"
00000000000000003ad7_0,Sports Venue,Grandstand,8.691394597166837E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.85499108388646,40.77902232260568]}"
00000000000000003ad8_0,Sports Venue,Greater Zion Stadium,2.0087670106944715E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.59645925333409,37.068980199192055]}"
00000000000000003ad9_0,Sports Venue,H.A. Chapman Stadium,4.194691125735192E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,36.125749150866554]}"
00000000000000003ada_0,Sports Venue,Hamilton Stadium,4.991204350402229E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.82878772328128,43.23142304825197]}"
00000000000000003adb_0,Sports Venue,Hancock Stadium,3.820921331050731E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.00956992698279,40.527494043052215]}"
00000000000000003adc_0,Sports Venue,Hancock-Whitney Stadium,1.7112168803113067E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.19210301843403,30.71789114046704]}"
00000000000000003add_0,Sports Venue,Hanson Field,2.764929448906744E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70738581396868,40.46461197316385]}"
00000000000000003ade_0,Sports Venue,Harder Stadium,1.604281609732244E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88466624217074,34.42793326388066]}"
00000000000000003adf_0,Sports Venue,Hard Rock Stadium,4.7106021734161074E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,25.93885382895118]}"
00000000000000003ae0_0,Sports Venue,Harvard Stadium,7.290178089557718E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.1510620786867,42.35107406981484]}"
00000000000000003ae1_0,Sports Venue,Heart Health Park,3.670432672282795E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4567179893799,38.57814987651285]}"
00000000000000003ae2_0,Sports Venue,Highmark Stadium,3.063659205961781E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.75979253517905,42.791248559033406]}"
00000000000000003ae3_0,Sports Venue,Historic Crew Stadium,3.238641400118343E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.9728912176996,40.02443748394528]}"
00000000000000003ae4_0,Sports Venue,Hodges Stadium,3.525685178064432E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.52660361026717,30.277716651248472]}"
00000000000000003ae5_0,Sports Venue,Homer Brice Stadium,1.4215523087489382E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.66895621693577,31.59824011890417]}"
00000000000000003ae6_0,Sports Venue,Homewood Field,4.553142279114197E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.62180215897459,39.332734715173245]}"
00000000000000003ae7_0,Sports Venue,Hornet Stadium,3.7816331528447326E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39383591949154,38.57814987651285]}"
00000000000000003ae8_0,Sports Venue,Houchens-Smith Stadium,2.622407941813062E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.43140506155976,37.00609812930369]}"
00000000000000003ae9_0,Sports Venue,Houck Stadium,2.9903958227326586E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.51262648608972,37.32050847874552]}"
00000000000000003aea_0,Sports Venue,Hovey Field,2.7033178018008226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,37.572036758298985]}"
00000000000000003aeb_0,Sports Venue,Hughes Stadium,3.863440964579213E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.55892008908621,39.332734715173245]}"
00000000000000003aec_0,Sports Venue,Hughes Stadium,3.631365761319202E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4567179893799,38.515267806624486]}"
00000000000000003aed_0,Sports Venue,Huntington Bank Stadium,4.6137324916755606E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.22266860950334,44.992121005126236]}"
00000000000000003aee_0,Sports Venue,Huskie Stadium,4.4395367229682215E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.75804164742932,41.91089958059627]}"
00000000000000003aef_0,Sports Venue,Husky Stadium,5.702674044273616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27418489792866,47.63316794043763]}"
00000000000000003af0_0,Sports Venue,ICCU Dome,1.9526692501820406E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.40169992545512,42.85413062892177]}"
00000000000000003af1_0,Sports Venue,IGA Stadium,5.751160787235146E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.60346280433299,45.558059634121534]}"
00000000000000003af2_0,Sports Venue,Independence Stadium,2.231549980666329E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.78860723849864,32.4785890973413]}"
00000000000000003af3_0,Sports Venue,Indian Wells Tennis Garden,3.659135362347452E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.30038825853384,33.73623049510863]}"
00000000000000003af4_0,Sports Venue,InfoCision Stadium,3.496787924516406E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.52660361026717,41.09343267204751]}"
00000000000000003af5_0,Sports Venue,Inter&Co Stadium,4.117565458471208E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.40083947049044,28.517018694374208]}"
00000000000000003af6_0,Sports Venue,Jack Trice Stadium,3.089203141103815E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.66284309872191,42.03666372037301]}"
00000000000000003af7_0,Sports Venue,Javelina Stadium,1.447149575855067E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.87594178124246,27.510905576160347]}"
00000000000000003af8_0,Sports Venue,Jayne Stadium,1.8362691835580684E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41306570691816,38.20085745718265]}"
00000000000000003af9_0,Sports Venue,Jerry Richardson Stadium,3.476756027929563E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.7091367017184,35.308282242317794]}"
00000000000000003afa_0,Sports Venue,JMA Wireless Dome,2.163400309806481E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.11874559986765,43.042776838586875]}"
00000000000000003afb_0,Sports Venue,Joan C. Edwards Stadium,2.7595863005647457E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.4069525887043,38.45238573673612]}"
00000000000000003afc_0,Sports Venue,Joe Aillet Stadium,1.2601052373453966E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.65672998050805,32.541471167229666]}"
00000000000000003afd_0,Sports Venue,John L. Guidry Stadium,1.8016877396444976E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83314995374542,29.77466009214154]}"
00000000000000003afe_0,Sports Venue,Johnny Unitas Stadium,4.097095003381567E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.62180215897459,39.39561678506161]}"
00000000000000003aff_0,Sports Venue,Johnson Hagood Stadium,2.5443744074537915E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.95455186305801,32.792999446783135]}"
00000000000000003b00_0,Sports Venue,Jones AT&T Stadium,2.136698602373489E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.90039425409792,33.610466355331894]}"
00000000000000003b01_0,Sports Venue,Jordan-Hare Stadium,2.280278214145266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48817401323426,32.60435323711803]}"
00000000000000003b02_0,Sports Venue,Kelly/Shorts Stadium,2.8071787038092965E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.79647124446223,43.60871546758217]}"
00000000000000003b03_0,Sports Venue,Kenan Stadium,2.2988514450362993E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.07420288462087,35.93710294120146]}"
00000000000000003b04_0,Sports Venue,Kenneth P. LaValle Stadium,4.969208433592725E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10040624522605,40.90478646238241]}"
00000000000000003b05_0,Sports Venue,Keyworth Stadium,4.503910774910794E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,42.41395613970321]}"
00000000000000003b06_0,Sports Venue,Kezar Stadium,3.287609747411045E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.46283110759377,37.76068296796409]}"
00000000000000003b07_0,Sports Venue,Kibbie Dome,1.5933310190982036E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.99209102730588,46.7528189620005]}"
00000000000000003b08_0,Sports Venue,Kidd Brewer Stadium,1.4376664617153156E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.71524981993227,36.18863122075492]}"
00000000000000003b09_0,Sports Venue,Kinnick Stadium,3.328481572002288E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52485272251745,41.65937130104281]}"
00000000000000003b0a_0,Sports Venue,Kroger Field,2.818036527256755E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,38.01221124751755]}"
00000000000000003b0b_0,Sports Venue,Kyle Field,1.234598179873479E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.36677210392166,30.592127000690304]}"
00000000000000003b0c_0,Sports Venue,L&N Stadium,4.576298587666683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.73970229278773,38.20085745718265]}"
00000000000000003b0d_0,Sports Venue,Lakewood Stadium,5.1010256264458914E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.35629675524366,33.67334842522026]}"
00000000000000003b0e_0,Sports Venue,Lambeau Field,3.712851351164078E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.06633887865729,44.4890644460193]}"
00000000000000003b0f_0,Sports Venue,Lane Stadium,2.1036352435465092E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.39472635227658,37.19474433896879]}"
00000000000000003b10_0,Sports Venue,LaVell Edwards Stadium,2.114415500062842E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.64711508679473,40.275965763498746]}"
00000000000000003b11_0,Sports Venue,Lawrence A. Wien Stadium,7.310089468418016E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91787315377482,40.841904392494044]}"
00000000000000003b12_0,Sports Venue,Legion Field,2.9454591747688776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.87157955077832,33.48470221555516]}"
00000000000000003b13_0,Sports Venue,Levi’s Stadium,4.416408532822157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.383390548633884]}"
00000000000000003b14_0,Sports Venue,Lincoln Financial Field,4.8891864974369714E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.89867334416855]}"
00000000000000003b15_0,Sports Venue,Lindner Family Tennis Center,3.9463051471567864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2934146853553,39.332734715173245]}"
00000000000000003b16_0,Sports Venue,Los Angeles Memorial Coliseum,1.0575401783745347E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31261449496158,33.9877587746621]}"
00000000000000003b17_0,Sports Venue,Louis Armstrong Stadium,8.691394597166837E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.85499108388646,40.77902232260568]}"
00000000000000003b18_0,Sports Venue,Louis Crews Stadium,2.1951835331225113E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.55716920133649,34.80522568321086]}"
00000000000000003b19_0,Sports Venue,Lubbers Stadium,3.137454225875793E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.86546643256446,42.97989476869851]}"
00000000000000003b1a_0,Sports Venue,Lucas Oil Stadium,4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
00000000000000003b1b_0,Sports Venue,Lumen Field,6.702698886189212E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33706696781704,47.57028587054926]}"
00000000000000003b1c_0,Sports Venue,Lynn Family Stadium,4.496994406105207E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.73970229278773,38.26373952707102]}"
00000000000000003b1d_0,Sports Venue,M&T Bank Stadium,5.471105564867549E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.62180215897459,39.269852645284885]}"
00000000000000003b1e_0,Sports Venue,Mackay Stadium,2.493350730532415E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.82178417228238,39.52138092483835]}"
00000000000000003b1f_0,Sports Venue,Malone Stadium,2.1717354097769534E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.09079135151275,32.541471167229666]}"
00000000000000003b20_0,Sports Venue,Mansion Park Stadium,1.763165107974269E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.38250011584884,40.46461197316385]}"
00000000000000003b21_0,Sports Venue,Maverik Stadium,1.6821366266131306E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83576129645982,41.72225337093118]}"
00000000000000003b22_0,Sports Venue,McGuirk Stadium,2.6935779896414568E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.53446761623076,42.35107406981484]}"
00000000000000003b23_0,Sports Venue,McKinney ISD Stadium,3.330123326375572E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6811824533635,33.17029186611333]}"
00000000000000003b24_0,Sports Venue,McLane Stadium,2.265792033744281E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,31.5353580490158]}"
00000000000000003b25_0,Sports Venue,McMahon Stadium,4.591622025552073E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.09951581244103,51.09168178429778]}"
00000000000000003b26_0,Sports Venue,Memorial Field,2.243070537801875E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.2829393366773,43.67159753747054]}"
00000000000000003b27_0,Sports Venue,Memorial Stadium,3.0018982222287733E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.49428713144813,39.20697057539652]}"
00000000000000003b28_0,Sports Venue,Memorial Stadium,3.469172716012462E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.25498508832239,40.087319553833645]}"
00000000000000003b29_0,Sports Venue,Memorial Stadium,2.1807714337325036E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.84712707792286,34.67946154343413]}"
00000000000000003b2a_0,Sports Venue,Memorial Stadium,3.185294805343283E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.34231963106622,38.95544229584305]}"
00000000000000003b2b_0,Sports Venue,Memorial Stadium,1.9199318605162527E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,33.2331739360017]}"
00000000000000003b2c_0,Sports Venue,Memorial Stadium,3.6195138655736654E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6811824533635,40.841904392494044]}"
00000000000000003b2d_0,Sports Venue,Memorial Stadium,3.1025398806681006E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.37463610988526,39.45849885494998]}"
00000000000000003b2e_0,Sports Venue,Memorial Stadium,2.2383776019056996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.56764455001449,33.86199463488536]}"
00000000000000003b2f_0,Sports Venue,Memorial Stadium,1.4547139769141263E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.25323420057266,32.22706081778783]}"
00000000000000003b30_0,Sports Venue,Mercedes-Benz Stadium,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
00000000000000003b31_0,Sports Venue,MetLife Stadium,8.361201995593312E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04363729355155,40.841904392494044]}"
00000000000000003b32_0,Sports Venue,Michie Stadium,3.5160415072227845E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,41.40784302148934]}"
00000000000000003b33_0,Sports Venue,Michigan Stadium,3.309193007695942E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.72747605636,42.288191999926475]}"
00000000000000003b34_0,Sports Venue,Mihalik-Thompson Stadium,2.6160221097153407E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,41.09343267204751]}"
00000000000000003b35_0,Sports Venue,Milam Stadium,2.0890128145278136E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.69340868979123,35.559810521871256]}"
00000000000000003b36_0,Sports Venue,Milan Puskar Stadium,3.958966721023838E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.95455186305801,39.64714506461508]}"
00000000000000003b37_0,Sports Venue,Mike A. Myers Stadium and Soccer Field,3.199917332609436E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.75017764146573,30.277716651248472]}"
00000000000000003b38_0,Sports Venue,Mississippi Veterans Memorial Stadium,1.797281202442382E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,32.352824957564565]}"
00000000000000003b39_0,Sports Venue,Mitchell Stadium,1.4055438635651964E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.2750753307137,37.257626408857156]}"
00000000000000003b3a_0,Sports Venue,Mosaic Stadium,2.4397330477692748E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.60432325929769,50.46286108541412]}"
00000000000000003b3b_0,Sports Venue,Mountain America Stadium,7.113250446883442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,33.4218201456668]}"
00000000000000003b3c_0,Sports Venue,Navarre Stadium,1.452047303786842E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.22266860950334,30.151952511471737]}"
00000000000000003b3d_0,Sports Venue,Navy-Marine Corps Memorial Stadium,3.5138150137783006E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.49603801919785,38.95544229584305]}"
00000000000000003b3e_0,Sports Venue,Neyland Stadium,2.9349372859986172E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9161222660251,35.93710294120146]}"
00000000000000003b3f_0,Sports Venue,Nickerson Field,7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
00000000000000003b40_0,Sports Venue,Nippert Stadium,4.91024604333495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54494296490877,39.14408850550815]}"
00000000000000003b41_0,Sports Venue,Nissan Stadium,3.6955646293808667E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.74581541100159,36.18863122075492]}"
00000000000000003b42_0,Sports Venue,Northwest Stadium,4.893887957328469E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.87333043852806,38.89256022595468]}"
00000000000000003b43_0,Sports Venue,Notre Dame Stadium,3.809583742945858E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.24275885189466,41.72225337093118]}"
